source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
WQP,USGS-322728107220701,21S.05W.29.224,,,32.457864,-107.369189,WGS84,4538.0,ft,620.0,ft,chloride,mg/L,1,10.0,10.0,10.0,1980-07-30,,10.0,mg/L
WQP,USGS-322729106243301,21S.05E.28.222,,,32.458147,-106.409715,WGS84,3983.0,ft,,ft,chloride,mg/L,1,50.0,50.0,50.0,1972-06-08,,50.0,mg/L
WQP,USGS-322731104161201,21S.26E.26.1,,,32.454562,-104.267451,WGS84,3122.0,ft,49.0,ft,chloride,mg/L,1,91.0,91.0,91.0,1940-01-15,,91.0,mg/L
WQP,USGS-322731106281901,21S.05E.30.122 (HTA41),,,32.458702,-106.472494,WGS84,4502.11,ft,125.0,ft,chloride,mg/L,6,26.0,28.8,27.63,2007-10-03,,26.0,mg/L
WQP,USGS-322732104141201,21S.26E.24,,,32.459007,-104.237172,WGS84,,ft,,ft,chloride,mg/L,1,476.0,476.0,476.0,1944-03-22,,476.0,mg/L
WQP,USGS-322732104161201,21S.26E.23 SWIGART,,,32.459006,-104.270507,WGS84,,ft,,ft,chloride,mg/L,1,168.0,168.0,168.0,1943-10-31,,168.0,mg/L
WQP,USGS-322732106253201,21S.05E.27.113,,,32.45898,-106.426104,WGS84,3969.0,ft,245.0,ft,chloride,mg/L,1,0.1,0.1,0.1,1979-02-22,,0.1,mg/L
WQP,USGS-322734106432801,"Well E, 21S.02E.27.211, LRG-03884",,,32.459417,-106.724528,WGS84,4300.0,ft,572.0,ft,chloride,mg/L,6,14.0,15.0,14.5,2011-09-14,,15.0,mg/L
WQP,USGS-322735104221301,21S.25E.33.24 WELL 33,,,32.437059,-104.394123,WGS84,3510.0,ft,,ft,chloride,mg/L,1,34.0,34.0,34.0,1949-02-05,,34.0,mg/L
WQP,USGS-322735106271301,21S.05E.20.434 (SMR4),,,32.459977,-106.450949,WGS84,4161.83,ft,580.0,ft,chloride,mg/L,5,35.0,37.0,35.7,2007-10-10,,37.0,mg/L
WQP,USGS-322740106395701,21S.03E.19.444,,,32.461201,-106.66639,WGS84,4477.0,ft,529.0,ft,chloride,mg/L,1,38.0,38.0,38.0,1973-03-21,,38.0,mg/L
WQP,USGS-322742106405501,21S.03E.19.333,,,32.461756,-106.682502,WGS84,4390.0,ft,,ft,chloride,mg/L,1,19.0,19.0,19.0,1973-04-10,,19.0,mg/L
WQP,USGS-322745104193001,21S.26E.19.423,,,32.462616,-104.32551,WGS84,3352.0,ft,,ft,chloride,mg/L,1,14.0,14.0,14.0,1955-09-29,,14.0,mg/L
WQP,USGS-322745106300201,21S.04E.23.432 (HTA44),,,32.46259,-106.501106,WGS84,4938.28,ft,139.0,ft,chloride,mg/L,6,25.0,27.3,26.15,2007-10-01,,25.0,mg/L
WQP,USGS-322749108263301,21S.16W.24.411,,,32.460915,-108.443104,WGS84,5818.0,ft,76.4,ft,chloride,mg/L,1,11.0,11.0,11.0,1956-04-10,,11.0,mg/L
WQP,USGS-322752104270001,21S.24E.24.23 C ENG 104 HOWARD,,,32.466503,-104.449405,WGS84,3580.0,ft,,ft,chloride,mg/L,1,23.0,23.0,23.0,1949-02-04,,23.0,mg/L
WQP,USGS-322755104081401,21S.27E.24.23243,,,32.467619,-104.139114,WGS84,3130.0,ft,,ft,chloride,mg/L,3,600.0,18000.0,6446.67,1975-06-05,,18000.0,mg/L
WQP,USGS-322756106311601,21S.04E.22.411 (HTA5),,,32.465554,-106.52159,WGS84,5360.0,ft,,ft,chloride,mg/L,3,42.0,43.6,42.73,2007-10-04,,42.0,mg/L
WQP,USGS-322757104161201,21S.26E.23.31,,,32.463728,-104.269118,WGS84,3262.0,ft,,ft,chloride,mg/L,4,206.0,845.0,614.0,1955-05-13,,835.0,mg/L
WQP,USGS-322757104191602,21S.26E.19.42,,,32.463727,-104.325788,WGS84,3342.0,ft,,ft,chloride,mg/L,1,11.0,11.0,11.0,1954-11-14,,11.0,mg/L
WQP,USGS-322757104350101,21S.23E.22,,,32.465944,-104.584131,WGS84,,ft,,ft,chloride,mg/L,1,21.0,21.0,21.0,1981-08-13,,21.0,mg/L
WQP,USGS-322759104161201,21S.26E.23.13333,,,32.465889,-104.271583,WGS84,3143.2,ft,418.0,ft,chloride,mg/L,12,185.0,795.0,526.92,1956-01-27,,780.0,mg/L
WQP,USGS-322800106300901,21S.04E.23.233C (EMRE-2),,,32.466667,-106.5025,WGS84,4993.99,ft,100.0,ft,chloride,mg/L,14,29.6,32.4,30.94,2007-10-02,,31.0,mg/L
WQP,USGS-322800107220001,21S.05W.20.422 DUP,,,32.467864,-107.366966,WGS84,4528.0,ft,230.0,ft,chloride,mg/L,1,21.0,21.0,21.0,1971-09-09,,21.0,mg/L
WQP,USGS-322801106300801,21S.04E.23.233A (HTA-1),,,32.466944,-106.503889,WGS84,5018.21,ft,250.0,ft,chloride,mg/L,13,24.0,31.0,26.93,2001-10-05,,27.9,mg/L
WQP,USGS-322804106301701,21S.04E.23.233B (EMRE-1),,,32.467778,-106.504722,WGS84,5043.16,ft,180.0,ft,chloride,mg/L,14,24.4,27.3,26.08,2007-10-02,,25.0,mg/L
WQP,USGS-322805106241601,21S.05E.23.142,,,32.468147,-106.404993,WGS84,3948.0,ft,,ft,chloride,mg/L,1,62.0,62.0,62.0,1971-12-28,,62.0,mg/L
WQP,USGS-322807107433101,21S.09W.24.14242,,,32.468696,-107.725862,WGS84,4940.0,ft,,ft,chloride,mg/L,1,14.0,14.0,14.0,1971-12-18,,14.0,mg/L
WQP,USGS-322808108552401,21S.20W.17.324 DAY WELL,,,32.468968,-108.923946,WGS84,4233.0,ft,,ft,chloride,mg/L,1,160.0,160.0,160.0,1981-08-17,,160.0,mg/L
WQP,USGS-322811106393401,"Well I, 21S.03E.20.1",,,32.469583,-106.659528,WGS84,4504.0,ft,560.0,ft,chloride,mg/L,6,37.0,41.0,38.67,2011-09-15,,39.0,mg/L
WQP,USGS-322814103531501,21S.30E.21.1211 WIPP-27,,,32.471908,-103.88905,WGS84,3200.0,ft,,ft,chloride,mg/L,4,61000.0,230000.0,113250.0,1980-09-20,,85000.0,mg/L
WQP,USGS-322816106533201,MBOWN-2 - 21S.01W.24.214 (USBR-42),,,32.471199,-106.892787,WGS84,3950.0,ft,28.6,ft,chloride,mg/L,8,130.0,280.0,187.5,2008-02-14,,190.0,mg/L
WQP,USGS-322817106573701,21S.01W.20.200,,,32.471477,-106.960845,WGS84,4160.0,ft,,ft,chloride,mg/L,1,32.0,32.0,32.0,1958-04-25,,32.0,mg/L
WQP,USGS-322823106283501,21S.05E.19.112 (HTA45),,,32.473146,-106.476939,WGS84,4637.73,ft,139.0,ft,chloride,mg/L,6,24.0,27.0,25.82,2007-10-02,,24.0,mg/L
WQP,USGS-322825104181501,21S.26E.17. WINDMILL,,,32.473728,-104.304676,WGS84,,ft,,ft,chloride,mg/L,1,12.0,12.0,12.0,1944-12-03,,12.0,mg/L
WQP,USGS-322827106280101,21S.05E.19.212 (HTA47A),,,32.474179,-106.467586,WGS84,4491.74,ft,183.8,ft,chloride,mg/L,5,27.0,29.8,28.84,2007-10-03,,27.0,mg/L
WQP,USGS-322828106275301,21S.05E.18.443 (HTA47),,,32.474535,-106.465272,WGS84,4457.84,ft,159.0,ft,chloride,mg/L,2,23.3,24.9,24.1,2002-10-10,,23.3,mg/L
WQP,USGS-322830107384201,21S.08W.14.33223,,,32.475086,-107.645583,WGS84,4860.0,ft,,ft,chloride,mg/L,1,26.0,26.0,26.0,1980-08-13,,26.0,mg/L
WQP,USGS-322834106273201,21S.05E.17.334 (HTA50),,,32.476201,-106.459439,WGS84,4366.45,ft,516.0,ft,chloride,mg/L,6,30.0,32.3,31.08,2007-10-03,,30.0,mg/L
WQP,USGS-322836103485801,21S.31E.18.41133,,,32.476788,-103.816606,WGS84,3309.0,ft,170.0,ft,chloride,mg/L,1,220.0,220.0,220.0,1972-09-14,,220.0,mg/L
WQP,USGS-322837106294301,21S.04E.13.331 (HTA42),,,32.477034,-106.495828,WGS84,4993.49,ft,136.8,ft,chloride,mg/L,6,26.0,28.2,27.03,2007-10-02,,26.0,mg/L
WQP,USGS-322838106264401,21S.05E.17.424 (SMR2),,,32.479007,-106.446724,WGS84,4196.0,ft,747.0,ft,chloride,mg/L,6,25.6,30.0,27.6,2007-10-10,,28.0,mg/L
WQP,USGS-322839106424501,"Well F, 21S.02E.14.34, LRG-13964",,,32.477417,-106.712444,WGS84,4302.0,ft,333.0,ft,chloride,mg/L,6,16.0,17.0,16.5,2011-09-14,,17.0,mg/L
WQP,USGS-322840106245301,21S.05E.15.400,,,32.477868,-106.415271,WGS84,3960.0,ft,,ft,chloride,mg/L,1,41.0,41.0,41.0,1959-03-13,,41.0,mg/L
WQP,USGS-322841106272701,21S.05E.17.300,,,32.478146,-106.45805,WGS84,4340.0,ft,,ft,chloride,mg/L,1,38.0,38.0,38.0,1960-07-07,,38.0,mg/L
WQP,USGS-322841106551601,MBOWN-1 - 21S.01W.14.313 (USBR-41),,,32.478143,-106.921677,WGS84,3960.0,ft,28.5,ft,chloride,mg/L,1,81.0,81.0,81.0,2009-03-18,,81.0,mg/L
WQP,USGS-322848106305501,21S.04E.15.422 (HTA33),,,32.48009,-106.515829,WGS84,5368.81,ft,107.0,ft,chloride,mg/L,6,29.0,30.4,29.65,2007-10-02,,29.0,mg/L
WQP,USGS-322850104183001,21S.26E.17.412,,,32.478727,-104.311898,WGS84,3280.0,ft,,ft,chloride,mg/L,15,9.0,21.0,13.2,1956-01-27,,12.0,mg/L
WQP,USGS-322850104192501,21S.26E.18.31,,,32.479005,-104.339122,WGS84,3300.0,ft,,ft,chloride,mg/L,1,0.0,0.0,0.0,1955-10-12,,0.0,mg/L
WQP,USGS-322851104070401,21S.28E.18.13333,,,32.480952,-104.11828,WGS84,3189.0,ft,25.0,ft,chloride,mg/L,1,642.0,642.0,642.0,1950-01-30,,642.0,mg/L
WQP,USGS-322853104335201,21S.23E.14.214,,,32.483444,-104.569687,WGS84,3812.0,ft,,ft,chloride,mg/L,1,11.0,11.0,11.0,1953-01-13,,11.0,mg/L
WQP,USGS-322856106262701,21S.05E.16.132 SMR-1,,,32.482312,-106.441383,WGS84,4171.0,ft,473.0,ft,chloride,mg/L,7,13.0,30.0,24.0,1990-08-30,,24.0,mg/L
WQP,USGS-322857106292801,21S.04E.13.143 (HTA43),,,32.48259,-106.491662,WGS84,4956.87,ft,99.0,ft,chloride,mg/L,6,37.0,38.5,37.72,2007-10-01,,37.0,mg/L
WQP,USGS-322901106290101,21S.04E.13.232 (HTA51),,,32.483593,-106.484275,WGS84,4834.79,ft,144.6,ft,chloride,mg/L,5,35.0,36.5,35.86,2007-10-03,,35.0,mg/L
WQP,USGS-322902103370001,21S.33E.18.114,,,32.484012,-103.617156,WGS84,3892.0,ft,,ft,chloride,mg/L,1,17.0,17.0,17.0,1972-09-12,,17.0,mg/L
WQP,USGS-322902106263201,21S.05E.16.232 (SMR1A),,,32.483987,-106.442866,WGS84,4173.84,ft,,ft,chloride,mg/L,3,24.0,24.4,24.13,2007-10-04,,24.0,mg/L
WQP,USGS-322902106302201,21S.04E.14.142 (HTA31),,,32.483978,-106.506662,WGS84,5251.66,ft,85.0,ft,chloride,mg/L,6,35.7,37.9,37.15,2007-10-01,,37.0,mg/L
WQP,USGS-322906104363601,21S.23E.09.33 STOCK WELL,,,32.48761,-104.613854,WGS84,3960.0,ft,,ft,chloride,mg/L,1,5.0,5.0,5.0,1950-01-25,,5.0,mg/L
WQP,USGS-322906106300301,21S.04E.14.223 (HTA46),,,32.48509,-106.501384,WGS84,5159.15,ft,145.0,ft,chloride,mg/L,6,41.6,45.3,44.12,2007-10-01,,45.0,mg/L
WQP,USGS-322909105094101,21S.17E.12.343B,,,32.486496,-105.162751,WGS84,4561.0,ft,,ft,chloride,mg/L,1,4.0,4.0,4.0,1956-04-26,,4.0,mg/L
WQP,USGS-322909106550701,21S.01W.14.113A,,,32.485921,-106.919177,WGS84,4900.0,ft,,ft,chloride,mg/L,1,220.0,220.0,220.0,1973-12-14,,220.0,mg/L
WQP,USGS-322910106303601,21S.04E.14.114 (HTA-3),,,32.486667,-106.510278,WGS84,5355.16,ft,161.0,ft,chloride,mg/L,31,25.3,30.2,27.36,2007-10-03,,27.0,mg/L
WQP,USGS-322911105091401,21S.17E.12.343,,,32.486496,-105.162751,WGS84,4561.0,ft,,ft,chloride,mg/L,1,4.0,4.0,4.0,1956-04-26,,4.0,mg/L
WQP,USGS-322911106493001,21S.01E.15.200,,,32.486477,-106.825563,WGS84,4400.0,ft,,ft,chloride,mg/L,1,34.0,34.0,34.0,1958-04-24,,34.0,mg/L
WQP,USGS-322912103485701,21S.31E.18.2111 WIPP-28,,,32.485122,-103.816328,WGS84,3344.0,ft,,ft,chloride,mg/L,2,30000.0,120000.0,75000.0,1980-08-21,,30000.0,mg/L
WQP,USGS-322912104252901,21S.25E.17.1 EMERSON 24,,,32.482892,-104.421904,WGS84,3409.0,ft,,ft,chloride,mg/L,1,11.0,11.0,11.0,1949-02-04,,11.0,mg/L
WQP,USGS-322913103492701,21S.31E.07.333113,,,32.487066,-103.824662,WGS84,3345.0,ft,440.0,ft,chloride,mg/L,1,99.0,99.0,99.0,1972-09-14,,99.0,mg/L
WQP,USGS-322913104232901,21S.25E.09 ROCKY ARROYO,,,32.487059,-104.391903,WGS84,,ft,65.0,ft,chloride,mg/L,1,21.0,21.0,21.0,1939-03-09,,21.0,mg/L
WQP,USGS-322913106301801,21S.04E.14.122 (HTA4),,,32.487209,-106.505718,WGS84,5269.0,ft,72.0,ft,chloride,mg/L,7,30.8,37.0,32.47,2007-10-03,,31.0,mg/L
WQP,USGS-322917104181501,21S.26E.08,,,32.488172,-104.304676,WGS84,,ft,,ft,chloride,mg/L,1,20.0,20.0,20.0,1944-05-03,,20.0,mg/L
WQP,USGS-322917104184401,21S.26E.08.43,,,32.489283,-104.31301,WGS84,3263.0,ft,,ft,chloride,mg/L,1,18.0,18.0,18.0,1955-08-31,,18.0,mg/L
WQP,USGS-322923106304601,21S.04E.11.333 (HTA-28),,,32.49,-106.512778,WGS84,5451.22,ft,145.0,ft,chloride,mg/L,14,33.6,36.4,35.08,2007-10-03,,35.0,mg/L
WQP,USGS-322924106302601,21S.04E.11.343 (HTA32),,,32.490089,-106.507773,WGS84,5343.77,ft,75.0,ft,chloride,mg/L,6,35.0,38.1,36.32,2007-10-03,,35.0,mg/L
WQP,USGS-322924106310501,21S.04E.10.434 (HTA-22),,,32.49,-106.518056,WGS84,5557.15,ft,110.0,ft,chloride,mg/L,14,30.0,33.2,31.69,2007-10-03,,31.0,mg/L
WQP,USGS-322925103562001,21S.29E.12.400,,,32.490121,-103.934109,WGS84,3300.0,ft,,ft,chloride,mg/L,1,56000.0,56000.0,56000.0,1975-04-18,,56000.0,mg/L
WQP,USGS-322925104242801,21S.25E.29.331,,,32.44567,-104.425236,WGS84,3600.0,ft,,ft,chloride,mg/L,1,17.0,17.0,17.0,1955-09-29,,17.0,mg/L
WQP,USGS-322925106540701,21S.01W.12.343,,,32.490366,-106.90251,WGS84,4800.0,ft,,ft,chloride,mg/L,1,1100.0,1100.0,1100.0,1973-12-11,,1100.0,mg/L
WQP,USGS-322927106305101,21S.04E.10.442 (HTA-27),,,32.490833,-106.514167,WGS84,5494.5,ft,179.0,ft,chloride,mg/L,14,30.4,33.9,32.14,2007-10-03,,31.0,mg/L
WQP,USGS-322927107220101,21S.05W.08.444,,,32.490778,-107.3675,WGS84,4532.0,ft,435.0,ft,chloride,mg/L,1,12.0,12.0,12.0,1965-08-09,,12.0,mg/L
WQP,USGS-322928104382501,21S.23E.07,,,32.49122,-104.640799,WGS84,,ft,,ft,chloride,mg/L,2,4.2,15.0,9.6,1981-08-18,,15.0,mg/L
WQP,USGS-322929106544301,21S.01W.11.431,,,32.491476,-106.91251,WGS84,4020.0,ft,150.0,ft,chloride,mg/L,1,1500.0,1500.0,1500.0,1948-03-26,,1500.0,mg/L
WQP,USGS-322931104380601,21S.23E.07.32,,,32.49122,-104.641355,WGS84,4040.0,ft,,ft,chloride,mg/L,1,5.0,5.0,5.0,1954-10-26,,5.0,mg/L
WQP,USGS-322932106305601,21S.04E.10.441 (HTA-18),,,32.491944,-106.515278,WGS84,5536.59,ft,130.0,ft,chloride,mg/L,24,32.0,44.5,33.74,2007-10-03,,36.0,mg/L
WQP,USGS-322933106310901,21S.04E.10.413B (HTA-21),,,32.4925,-106.519167,WGS84,5619.35,ft,110.0,ft,chloride,mg/L,14,36.8,40.6,38.96,2007-10-03,,40.0,mg/L
WQP,USGS-322935106310301,21S.04E.10.423 (HTA-19),,,32.493056,-106.5175,WGS84,5594.83,ft,147.0,ft,chloride,mg/L,22,39.0,49.0,40.97,2007-10-03,,43.0,mg/L
WQP,USGS-322935106311801,21S.04E.10.324 (HTA-23),,,32.493056,-106.521389,WGS84,5679.7,ft,135.0,ft,chloride,mg/L,14,22.0,26.0,23.89,2007-10-02,,22.0,mg/L
WQP,USGS-322936106311001,21S.04E.10.414C (HTA-17),,,32.493333,-106.519444,WGS84,5641.49,ft,110.0,ft,chloride,mg/L,23,45.4,52.4,49.1,2007-10-02,,46.0,mg/L
WQP,USGS-322937106310901,21S.04E.10.414B (HTA-16),,,32.493889,-106.519167,WGS84,5641.18,ft,103.0,ft,chloride,mg/L,23,43.0,52.0,49.06,2007-10-02,,43.0,mg/L
WQP,USGS-322937106310902,21S.04E.10.414D (HTA-16D),,,32.493889,-106.518889,WGS84,5637.96,ft,159.0,ft,chloride,mg/L,21,29.5,55.2,51.08,2007-10-03,,51.0,mg/L
WQP,USGS-322938104495901,21S.21E.07.42,,,32.490383,-104.836359,WGS84,4760.0,ft,1240.0,ft,chloride,mg/L,1,6.0,6.0,6.0,1927-03-23,,6.0,mg/L
WQP,USGS-322938106291101,21S.04E.12.414,,,32.493772,-106.486297,WGS84,5040.0,ft,62.0,ft,chloride,mg/L,3,27.0,27.9,27.37,2007-10-04,,27.0,mg/L
WQP,USGS-322938106310801,21S.04E.10.414A (HTA-15),,,32.494167,-106.518889,WGS84,5642.92,ft,102.0,ft,chloride,mg/L,23,48.1,55.8,52.98,2007-10-03,,53.0,mg/L
WQP,USGS-322938106311601,21S.04E.10.413A (HTA-13),,,32.493611,-106.521111,WGS84,5689.92,ft,120.0,ft,chloride,mg/L,21,31.0,34.9,33.38,2007-10-02,,31.0,mg/L
WQP,USGS-322939106305701,21S.04E.10.421 (HTA-30),,,32.494167,-106.515833,WGS84,5568.09,ft,200.0,ft,chloride,mg/L,14,19.6,33.7,27.83,2007-10-01,,20.0,mg/L
WQP,USGS-322939106311701,21S.04E.10.411D (HTA-14),,,32.494167,-106.521389,WGS84,5695.75,ft,110.0,ft,chloride,mg/L,23,29.0,37.0,33.13,2007-10-04,,37.0,mg/L
WQP,USGS-322940106305101,21S.04E.10.422 (HTA-26),,,32.494444,-106.514167,WGS84,5531.54,ft,200.0,ft,chloride,mg/L,14,29.0,36.0,33.76,2007-10-04,,29.0,mg/L
WQP,USGS-322941106311301,21S.04E.10.411B (HTA-11),,,32.494722,-106.520833,WGS84,5691.25,ft,85.0,ft,chloride,mg/L,31,27.1,40.0,31.48,2007-10-01,,31.0,mg/L
WQP,USGS-322941106311501,21S.04E.10.411A HTA-10 -- DESTROYED,,,32.494811,-106.521385,WGS84,5700.0,ft,,ft,chloride,mg/L,2,49.0,52.0,50.5,1991-08-13,,49.0,mg/L
WQP,USGS-322941106311502,21S.04E.10.411C (HTA-10A),,,32.494444,-106.520833,WGS84,5687.96,ft,80.0,ft,chloride,mg/L,30,15.9,33.0,29.35,2007-10-02,,27.0,mg/L
WQP,USGS-322942106311801,21S.04E.10.411F (OB/OD EP BOREHOLE -- BACKFILLED),,,32.495,-106.521667,WGS84,5713.17,ft,,ft,chloride,mg/L,1,27.0,27.0,27.0,1999-10-05,,27.0,mg/L
WQP,USGS-322943106310501,21S.04E.10.412 (HTA-25),,,32.495278,-106.518056,WGS84,5643.55,ft,120.0,ft,chloride,mg/L,14,36.9,49.0,40.24,2007-10-01,,49.0,mg/L
WQP,USGS-322943106311401,21S.04E.10.411E (HTA-20),,,32.495278,-106.520278,WGS84,5699.34,ft,100.0,ft,chloride,mg/L,21,30.2,49.8,41.74,2007-10-01,,38.0,mg/L
WQP,USGS-322943106312101,21S.04E.10.322B (OB/OD WP BOREHOLE - BACKFILLED),,,32.495278,-106.5225,WGS84,5732.58,ft,,ft,chloride,mg/L,2,24.6,28.9,26.75,1999-10-26,,28.9,mg/L
WQP,USGS-322943106312301,21S.04E.10.322A (HTA-12),,,32.495278,-106.523333,WGS84,5755.18,ft,155.0,ft,chloride,mg/L,32,25.9,48.1,31.58,2007-10-02,,30.0,mg/L
WQP,USGS-322943106312801,21S.04E.10.321 (HTA34),,,32.495367,-106.524996,WGS84,5794.94,ft,103.0,ft,chloride,mg/L,6,30.0,31.2,30.55,2007-10-02,,31.0,mg/L
WQP,USGS-322944106311601,21S.04E.10.411G (HTA-29),,,32.495556,-106.521111,WGS84,5723.32,ft,158.0,ft,chloride,mg/L,15,28.6,33.6,31.39,2007-10-04,,33.0,mg/L
WQP,USGS-322947106311101,21S.04E.10.233 (HTA-24),,,32.496389,-106.519722,WGS84,5691.94,ft,163.0,ft,chloride,mg/L,14,32.3,36.4,34.61,2007-10-04,,35.0,mg/L
WQP,USGS-322953106424201,"Well G, 21S.02E.11.143, LRG-00088",,,32.498139,-106.711583,WGS84,4309.0,ft,320.0,ft,chloride,mg/L,7,20.0,21.0,20.71,2011-09-14,,21.0,mg/L
WQP,USGS-322959106553001,21S.01W.10.200,,,32.499809,-106.925567,WGS84,5200.0,ft,,ft,chloride,mg/L,1,1700.0,1700.0,1700.0,1948-05-17,,1700.0,mg/L
WQP,USGS-323000107220001,21S.05W.08.144,,,32.498419,-107.376689,WGS84,4510.0,ft,,ft,chloride,mg/L,1,69.0,69.0,69.0,1971-09-09,,69.0,mg/L
WQP,USGS-323001103153501,21S.36E.09.222,,,32.499569,-103.262695,WGS84,3593.0,ft,,ft,chloride,mg/L,2,64.0,65.0,64.5,1958-09-08,,64.0,mg/L
WQP,USGS-323001106450101,21S.01W.10.213 DUP,,,32.500365,-106.929178,WGS84,3970.0,ft,,ft,chloride,mg/L,1,1600.0,1600.0,1600.0,1974-12-04,,1600.0,mg/L
WQP,USGS-323002103342701,21S.33E.04.434,,,32.500679,-103.574655,WGS84,3802.0,ft,,ft,chloride,mg/L,1,45.0,45.0,45.0,1972-10-02,,45.0,mg/L
WQP,USGS-323005104212701,21S.25E.11.2 C ENG R16,,,32.497615,-104.361068,WGS84,3304.0,ft,,ft,chloride,mg/L,1,16.0,16.0,16.0,1948-12-07,,16.0,mg/L
WQP,USGS-323005107335001,215.07W.10.221 FLYING Y,,,32.501475,-107.564471,WGS84,4746.0,ft,,ft,chloride,mg/L,1,12.0,12.0,12.0,1982-08-27,,12.0,mg/L
WQP,USGS-323006104202701,21S.25E.01.4 C ENG R19,,,32.505949,-104.343845,WGS84,3230.0,ft,,ft,chloride,mg/L,4,170.0,405.0,345.0,1949-02-06,,400.0,mg/L
WQP,USGS-323006104222701,21S.25E.02.3 C ENG R18,,,32.508171,-104.370791,WGS84,3253.0,ft,,ft,chloride,mg/L,2,56.0,60.0,58.0,1949-02-07,,56.0,mg/L
WQP,USGS-323007108035701,21S.12W.03.433A,,,32.502027,-108.066427,WGS84,4884.0,ft,,ft,chloride,mg/L,1,15.0,15.0,15.0,1955-02-09,,15.0,mg/L
WQP,USGS-323009104164401,21S.26E.03.344,,,32.502617,-104.279398,WGS84,3167.0,ft,,ft,chloride,mg/L,1,58.0,58.0,58.0,1953-09-29,,58.0,mg/L
WQP,USGS-323010103244001,26S.35E.18.311,,,32.042348,-103.414628,WGS84,3244.0,ft,,ft,chloride,mg/L,1,66.0,66.0,66.0,1961-12-20,,66.0,mg/L
WQP,USGS-323013106553901,Masson Farms Geothermal Well,,,32.503658,-106.927514,WGS84,4002.0,ft,800.0,ft,chloride,mg/L,1,1660.0,1660.0,1660.0,2015-07-24,,1660.0,mg/L
WQP,USGS-323018103310701,21S.33E.02.422.01,,,32.50929,-103.535209,WGS84,3790.0,ft,120.0,ft,chloride,mg/L,2,1020.0,1170.0,1095.0,1955-06-22,,1170.0,mg/L
WQP,USGS-323018103310702,21S.33E.02.422.02,,,32.50929,-103.535209,WGS84,3790.0,ft,,ft,chloride,mg/L,2,7.0,12.0,9.5,1958-09-04,,7.0,mg/L
WQP,USGS-323020106242201,21S.05E.02.341,,,32.505646,-106.40666,WGS84,3977.8,ft,214.0,ft,chloride,mg/L,1,61.0,61.0,61.0,1971-12-28,,61.0,mg/L
WQP,USGS-323022103321001,21S.33E.02.420,,,32.507901,-103.535487,WGS84,3780.0,ft,,ft,chloride,mg/L,1,52.0,52.0,52.0,1972-09-22,,52.0,mg/L
WQP,USGS-323027104202701,21S.25E.01.2,,,32.519282,-104.344123,WGS84,3205.0,ft,,ft,chloride,mg/L,1,24.0,24.0,24.0,1948-12-07,,24.0,mg/L
WQP,USGS-323027104212601,21S.25E.01.1,,,32.517893,-104.353013,WGS84,3213.0,ft,,ft,chloride,mg/L,1,350.0,350.0,350.0,1951-07-24,,350.0,mg/L
WQP,USGS-323027104212701,21S.25E.02.2 C ENG R21,,,32.518449,-104.35968,WGS84,3250.0,ft,,ft,chloride,mg/L,2,600.0,645.0,622.5,1949-02-06,,600.0,mg/L
WQP,USGS-323027104225701,21S.25E.03.21,,,32.520393,-104.381625,WGS84,3300.0,ft,,ft,chloride,mg/L,4,12.0,33.0,22.25,1953-11-24,,31.0,mg/L
WQP,USGS-323028104222701,21S.25E.02.1 C ENG R20,,,32.517337,-104.371347,WGS84,3280.0,ft,,ft,chloride,mg/L,2,30.0,39.0,34.5,1949-02-06,,30.0,mg/L
WQP,USGS-323030104191501,21S.26E.05.1 C ENG R42,,,32.517894,-104.320789,WGS84,3220.0,ft,,ft,chloride,mg/L,4,234.0,780.0,632.25,1949-02-05,,234.0,mg/L
WQP,USGS-323030104191601,21S.26E.06.2 C ENG HOLE 3A,,,32.518449,-104.326345,WGS84,3240.0,ft,,ft,chloride,mg/L,1,1060.0,1060.0,1060.0,1948-12-06,,1060.0,mg/L
WQP,USGS-323035104141201,21S.26E.01.24 WELL 35,,,32.516784,-104.238285,WGS84,3220.0,ft,,ft,chloride,mg/L,1,15.0,15.0,15.0,1949-02-05,,15.0,mg/L
WQP,USGS-323036106414001,"Well H, 21S.02E.01.32",,,32.510111,-106.694361,WGS84,4346.0,ft,400.0,ft,chloride,mg/L,5,16.0,20.0,18.0,2010-01-19,,16.0,mg/L
WQP,USGS-323040103322801,21S.33E.02.231,,,32.515123,-103.541599,WGS84,3800.0,ft,,ft,chloride,mg/L,1,20.0,20.0,20.0,1958-09-04,,20.0,mg/L
WQP,USGS-323040106175301,21S.06E.02.142,,,32.514319,-106.30005,WGS84,3985.0,ft,217.0,ft,chloride,mg/L,1,5800.0,5800.0,5800.0,1971-12-28,,5800.0,mg/L
WQP,USGS-323046103062201,21S.38E.06.133.01,,,32.512895,-103.106582,WGS84,3558.0,ft,900.0,ft,chloride,mg/L,2,156.0,174.0,165.0,1958-09-09,,156.0,mg/L
WQP,USGS-323046103062202,21S.38E.06.133.02,,,32.512895,-103.106582,WGS84,3558.0,ft,90.0,ft,chloride,mg/L,2,105.0,340.0,222.5,1958-09-09,,340.0,mg/L
