source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
WQP,USGS-321828106473702,23S.01E.13.411A,,,32.307594,-106.793616,WGS84,3893.0,ft,,ft,sodium,mg/L,2,63.0,150.0,106.5,1976-06-04,,63.0,mg/L
WQP,USGS-321828106473703,23S.01E.13.411B,,,32.307594,-106.793616,WGS84,3890.0,ft,,ft,sodium,mg/L,3,63.0,280.0,135.67,1976-01-16,,63.0,mg/L
WQP,USGS-321828106473704,23S.01E.13.411AC,,,32.307871,-106.794171,WGS84,3893.0,ft,,ft,sodium,mg/L,3,190.0,220.0,203.33,1976-01-16,,190.0,mg/L
WQP,USGS-321832106451301,MBOWN-44 - 23S.02E.17.243 (LC-26),,,32.30926,-106.755559,WGS84,4013.0,ft,700.0,ft,sodium,mg/L,1,62.0,62.0,62.0,1975-06-30,,62.0,mg/L
WQP,USGS-321842106444801,23S.02E.16.114,,,32.31176,-106.747225,WGS84,4080.0,ft,,ft,sodium,mg/L,1,68.0,68.0,68.0,1975-06-30,,68.0,mg/L
WQP,USGS-321842106472201,23S.01E.26.242,,,32.31176,-106.790004,WGS84,3897.0,ft,,ft,sodium,mg/L,1,110.0,110.0,110.0,1972-06-09,,110.0,mg/L
WQP,USGS-321843106444801,23S.02E.09.332,,,32.312038,-106.747225,WGS84,4080.0,ft,,ft,sodium,mg/L,1,79.0,79.0,79.0,1975-06-27,,79.0,mg/L
WQP,USGS-321844106452701,23S.02E.17.210,,,32.312316,-106.758059,WGS84,4040.0,ft,,ft,sodium,mg/L,1,57.0,57.0,57.0,1951-09-10,,57.0,mg/L
WQP,USGS-321853106452101,MBOWN-42 - 23S.02E.08.443 (LC-27),,,32.315371,-106.755559,WGS84,4047.0,ft,730.0,ft,sodium,mg/L,1,63.0,63.0,63.0,1975-06-27,,63.0,mg/L
WQP,USGS-321853106504001,MBOWN-21 - 23S.01E.09.433 (USBR-16),,,32.315093,-106.845006,WGS84,3894.67,ft,20.4,ft,sodium,mg/L,1,330.0,330.0,330.0,1986-04-29,,330.0,mg/L
WQP,USGS-321857106451801,23S.02E.08.434,,,32.315927,-106.755559,WGS84,4040.0,ft,,ft,sodium,mg/L,1,56.0,56.0,56.0,1972-05-24,,56.0,mg/L
WQP,USGS-321909106461301,23S.02E.07.412,,,32.31926,-106.770837,WGS84,4085.0,ft,,ft,sodium,mg/L,1,41.0,41.0,41.0,1972-05-24,,41.0,mg/L
WQP,USGS-321910106250701,23S.05E.10.413 T-16,,,32.319539,-106.421102,WGS84,3980.0,ft,710.0,ft,sodium,mg/L,1,24.0,24.0,24.0,1981-07-30,,24.0,mg/L
WQP,USGS-321912104295301,23S.24E.09.241WELL NO. 4,,,32.320113,-104.498567,WGS84,4052.0,ft,,ft,sodium,mg/L,1,12.0,12.0,12.0,1983-08-05,,12.0,mg/L
WQP,USGS-321913103483701,23S.31E.07.240A,,,32.3204,-103.810766,WGS84,3308.0,ft,,ft,sodium,mg/L,1,130.0,130.0,130.0,1972-09-20,,130.0,mg/L
WQP,USGS-321914106462501,MBOWN-41 - 23S.02E.07.411 (LC-10),,,32.320649,-106.774448,WGS84,3935.0,ft,381.0,ft,sodium,mg/L,1,49.0,49.0,49.0,1975-06-30,,49.0,mg/L
WQP,USGS-321918106450601,23S.02W.08.422,,,32.32148,-107.059179,WGS84,4720.0,ft,,ft,sodium,mg/L,1,87.0,87.0,87.0,1975-06-27,,87.0,mg/L
WQP,USGS-321921106500001,23S.01E.10.134 DUP,,,32.322593,-106.833895,WGS84,3902.0,ft,,ft,sodium,mg/L,2,100.0,110.0,105.0,1974-06-07,,110.0,mg/L
WQP,USGS-321921106500101,23S.01E.10.134,,,32.322593,-106.834173,WGS84,3898.0,ft,25.0,ft,sodium,mg/L,3,90.0,150.0,113.33,1976-06-03,,90.0,mg/L
WQP,USGS-321921106500102,23S.01E.10.134A,,,32.322593,-106.834173,WGS84,3902.0,ft,,ft,sodium,mg/L,3,89.0,98.0,94.0,1976-06-03,,95.0,mg/L
WQP,USGS-321921108494401,23S.19W.07.242 FOX WINDMILL,,,32.322582,-108.8295,WGS84,4195.0,ft,,ft,sodium,mg/L,1,260.0,260.0,260.0,1981-08-18,,260.0,mg/L
WQP,USGS-321928108062201,23S.12W.08.11421,,,32.32453,-108.106706,WGS84,4719.0,ft,,ft,sodium,mg/L,1,51.0,51.0,51.0,1980-08-22,,51.0,mg/L
WQP,USGS-321929104204501,23S.25E.12.210 CARLSBAD CITY WELL 6,,,32.324838,-104.346339,WGS84,3507.0,ft,878.0,ft,sodium,mg/L,1,14.0,14.0,14.0,1977-06-16,,14.0,mg/L
WQP,USGS-321930106271901,23S.05E.08.142,,,32.325094,-106.455825,WGS84,4105.0,ft,,ft,sodium,mg/L,1,26.0,26.0,26.0,1971-12-27,,26.0,mg/L
WQP,USGS-321934106482601,MBOWN-22 - 23S.01E.11.214A (LC-31),,,32.326482,-106.807783,WGS84,3903.0,ft,617.0,ft,sodium,mg/L,2,49.9,60.0,54.95,2010-11-16,,49.9,mg/L
WQP,USGS-321936106481601,23S.01E.11.223,,,32.32676,-106.805005,WGS84,3903.0,ft,305.0,ft,sodium,mg/L,1,41.0,41.0,41.0,1975-08-07,,41.0,mg/L
WQP,USGS-321937103503701,23S.30E.02.44414 A,,,32.327778,-103.844083,WGS84,3268.0,ft,317.0,ft,sodium,mg/L,1,430.0,430.0,430.0,1972-09-20,,430.0,mg/L
WQP,USGS-321937106482801,23S.01E.11.214,,,32.327037,-106.808339,WGS84,3900.0,ft,,ft,sodium,mg/L,1,55.0,55.0,55.0,1975-08-07,,55.0,mg/L
WQP,USGS-321937106482802,23S.01E.11.214A,,,32.327037,-106.808339,WGS84,3900.0,ft,,ft,sodium,mg/L,1,67.0,67.0,67.0,1975-08-06,,67.0,mg/L
WQP,USGS-321937106482803,23S.01E.11.214B,,,32.327037,-106.808339,WGS84,3900.0,ft,,ft,sodium,mg/L,1,170.0,170.0,170.0,1975-08-06,,170.0,mg/L
WQP,USGS-321938106483401,23S.01E.11.213,,,32.327315,-106.810005,WGS84,3900.0,ft,,ft,sodium,mg/L,1,56.0,56.0,56.0,1972-11-09,,56.0,mg/L
WQP,USGS-321939104212501,23S.25E.01.330 CARLSBAD CITY WELL 3,,,32.327616,-104.357451,WGS84,3671.0,ft,590.0,ft,sodium,mg/L,1,41.0,41.0,41.0,1977-06-16,,41.0,mg/L
WQP,USGS-321942104203401,23S.25E.01.440 CARLSBAD CITY WELL 1,,,32.328449,-104.343284,WGS84,3477.0,ft,727.0,ft,sodium,mg/L,1,41.0,41.0,41.0,1977-06-16,,41.0,mg/L
WQP,USGS-321942106474401,23S.01E.12.330,,,32.328426,-106.796116,WGS84,3904.0,ft,,ft,sodium,mg/L,1,170.0,170.0,170.0,1972-05-26,,170.0,mg/L
WQP,USGS-321944106463801,23S.02E.07.123,,,32.328982,-106.777782,WGS84,3940.0,ft,,ft,sodium,mg/L,1,49.0,49.0,49.0,1974-05-28,,49.0,mg/L
WQP,USGS-321946106502801,23S.01E.04.434,,,32.329537,-106.841673,WGS84,3900.0,ft,717.0,ft,sodium,mg/L,3,45.0,47.0,46.0,1975-05-26,,47.0,mg/L
WQP,USGS-321950104205301,23S.25E.12.120 CARLSBAD CITY WELL 7,,,32.330671,-104.348562,WGS84,3586.0,ft,758.0,ft,sodium,mg/L,1,7.0,7.0,7.0,1977-06-16,,7.0,mg/L
WQP,USGS-321952106504701,23S.01E.04.344,,,32.331204,-106.846951,WGS84,3908.0,ft,,ft,sodium,mg/L,1,50.0,50.0,50.0,1972-11-07,,50.0,mg/L
WQP,USGS-321953106491001,23S.01E.03.442,,,32.331482,-106.820006,WGS84,3901.13,ft,26.83,ft,sodium,mg/L,8,564.0,688.0,598.0,1984-09-17,,577.0,mg/L
WQP,USGS-321953106491002,23S.01E.03.442A,,,32.331482,-106.820006,WGS84,3903.44,ft,19.0,ft,sodium,mg/L,9,388.0,520.0,455.0,1984-09-17,,414.0,mg/L
WQP,USGS-321954106491101,23S.01E.03.442B,,,32.331759,-106.820283,WGS84,3902.73,ft,24.8,ft,sodium,mg/L,9,202.0,7270.0,2040.22,1984-09-17,,202.0,mg/L
WQP,USGS-321955106491201,23S.01E.03.442C,,,32.332037,-106.820561,WGS84,3902.71,ft,25.0,ft,sodium,mg/L,9,136.0,179.0,155.0,1984-09-17,,150.0,mg/L
WQP,USGS-321956106453701,23S.02E.05.342,,,32.332315,-106.760837,WGS84,4000.0,ft,,ft,sodium,mg/L,1,72.0,72.0,72.0,1974-06-28,,72.0,mg/L
WQP,USGS-321956106481601,23S.01E.02.441,,,32.332315,-106.805005,WGS84,3905.0,ft,,ft,sodium,mg/L,1,45.0,45.0,45.0,1972-11-08,,45.0,mg/L
WQP,USGS-321956106491301,23S.01E.03.442D,,,32.332315,-106.820839,WGS84,3904.26,ft,19.0,ft,sodium,mg/L,8,69.0,209.0,113.71,1984-09-17,,73.6,mg/L
WQP,USGS-322003106483301,23S.01E.02.413 DUP,,,32.334259,-106.809727,WGS84,3906.0,ft,,ft,sodium,mg/L,1,44.0,44.0,44.0,1972-11-09,,44.0,mg/L
WQP,USGS-322003108403001,23S.18W.03.422,,,32.334249,-108.675609,WGS84,4245.0,ft,225.0,ft,sodium,mg/L,1,120.0,120.0,120.0,1942-07-04,,120.0,mg/L
WQP,USGS-322006107205601,23S.05W.03.313,,,32.335088,-107.349464,WGS84,4639.0,ft,,ft,sodium,mg/L,1,65.0,65.0,65.0,1980-08-14,,65.0,mg/L
WQP,USGS-322007107205701,23S.05W.03.311 LITTLE ED,,,32.335366,-107.349742,WGS84,4641.0,ft,,ft,sodium,mg/L,1,68.0,68.0,68.0,1982-09-02,,68.0,mg/L
WQP,USGS-322010106272701,23S.05E.05.321 T-18,,,32.336205,-106.458048,WGS84,4065.0,ft,704.0,ft,sodium,mg/L,1,110.0,110.0,110.0,1981-07-31,,110.0,mg/L
WQP,USGS-322013106454401,23S.02E.05.321,,,32.337037,-106.762782,WGS84,3980.0,ft,,ft,sodium,mg/L,1,99.0,99.0,99.0,1975-06-27,,99.0,mg/L
WQP,USGS-322015106504601,23S.01E.04.144,,,32.337592,-106.846673,WGS84,3912.0,ft,,ft,sodium,mg/L,1,64.0,64.0,64.0,1972-11-07,,64.0,mg/L
WQP,USGS-322018108392501,23S.18W.02.A224,,,32.338472,-108.656833,WGS84,4211.0,ft,500.0,ft,sodium,mg/L,1,367.0,367.0,367.0,2014-06-10,,367.0,mg/L
WQP,USGS-322023103482001,23S.31E.5.1123 H-4A,,,32.339289,-103.805767,WGS84,3332.0,ft,,ft,sodium,mg/L,1,7000.0,7000.0,7000.0,1978-12-14,,7000.0,mg/L
WQP,USGS-322023103482002,23S.31E.5.1123 H-4B,,,32.339289,-103.805767,WGS84,3332.0,ft,,ft,sodium,mg/L,1,5800.0,5800.0,5800.0,1978-12-14,,5800.0,mg/L
WQP,USGS-322023103482003,23S.31E.05.1123 H-4C,,,32.339289,-103.805767,WGS84,3332.0,ft,,ft,sodium,mg/L,1,66000.0,66000.0,66000.0,1979-03-16,,66000.0,mg/L
WQP,USGS-322023106245001,23S.05E.03.241,,,32.339816,-106.414435,WGS84,3932.0,ft,,ft,sodium,mg/L,1,39.0,39.0,39.0,1971-12-27,,39.0,mg/L
WQP,USGS-322024106463901,23S.02E.06.142 LC 39,,,32.34,-106.779,WGS84,3981.0,ft,600.0,ft,sodium,mg/L,2,108.0,114.0,111.0,2014-07-21,,108.0,mg/L
WQP,USGS-322028106455501,23S.02E.05.113,,,32.341204,-106.765837,WGS84,3960.0,ft,,ft,sodium,mg/L,1,120.0,120.0,120.0,1975-06-27,,120.0,mg/L
WQP,USGS-322031103492801,22S.31E.31.3331 P-15,,,32.342067,-103.824934,WGS84,3307.0,ft,,ft,sodium,mg/L,3,6900.0,29000.0,19966.67,1979-04-11,,29000.0,mg/L
WQP,USGS-322032106264101,23S.05E.04.113,,,32.342316,-106.44527,WGS84,4030.0,ft,,ft,sodium,mg/L,1,33.0,33.0,33.0,1971-12-27,,33.0,mg/L
WQP,USGS-322035104214401,23S.25E.02.340 CARLSBAD CITY WELL 5,,,32.328171,-104.368285,WGS84,3585.0,ft,730.0,ft,sodium,mg/L,1,7.9,7.9,7.9,1977-06-16,,7.9,mg/L
WQP,USGS-322035104215001,23S.25E.02.44322,,,32.327893,-104.359673,WGS84,3500.0,ft,927.0,ft,sodium,mg/L,1,32.0,32.0,32.0,1977-06-16,,32.0,mg/L
WQP,USGS-322037103580901,22S.29E.34.3423 WIPP-29,,,32.344288,-103.973549,WGS84,2985.0,ft,,ft,sodium,mg/L,2,32000.0,79000.0,55500.0,1980-08-20,,79000.0,mg/L
WQP,USGS-322040106485301,MBOWN-10 - 22S.01E.35.334 (OLD USBR 18),,,32.344537,-106.815283,WGS84,3909.89,ft,25.0,ft,sodium,mg/L,1,120.0,120.0,120.0,1986-04-28,,120.0,mg/L
WQP,USGS-322040107173101,22S.04W.31.343,,,32.344533,-107.292519,WGS84,4509.0,ft,,ft,sodium,mg/L,1,32.0,32.0,32.0,1980-08-14,,32.0,mg/L
WQP,USGS-322041106485601,MBOWN-12 - 22S.01E.35.434B (USBR-17),,,32.345092,-106.807505,WGS84,3909.55,ft,27.8,ft,sodium,mg/L,1,60.0,60.0,60.0,1986-04-28,,60.0,mg/L
WQP,USGS-322044106273101,22S.05E.32.334A T-30,,,32.345649,-106.459159,WGS84,4105.0,ft,,ft,sodium,mg/L,1,23.0,23.0,23.0,1989-02-15,,23.0,mg/L
WQP,USGS-322044108565801,22S.21W.36.423 BUTTERFIELD TANK,,,32.345636,-108.950057,WGS84,4254.0,ft,,ft,sodium,mg/L,1,1600.0,1600.0,1600.0,1981-08-18,,1600.0,mg/L
WQP,USGS-322045106461001,MBOWN-13 - 22S.02E.31.444 (LC-23),,,32.345926,-106.770004,WGS84,4068.0,ft,596.0,ft,sodium,mg/L,1,130.0,130.0,130.0,1975-06-30,,130.0,mg/L
WQP,USGS-322045106461301,23S.02E.31.444,,,32.345926,-106.770837,WGS84,4000.0,ft,,ft,sodium,mg/L,1,120.0,120.0,120.0,1972-05-24,,120.0,mg/L
WQP,USGS-322046103460301,22S.31E.34.321,,,32.346234,-103.767988,WGS84,3448.0,ft,,ft,sodium,mg/L,1,56000.0,56000.0,56000.0,1975-12-18,,56000.0,mg/L
WQP,USGS-322047106505001,MBOWN-9 - 22S.01E.33.341 (USBR-15),,,32.346759,-106.84834,WGS84,3906.35,ft,17.93,ft,sodium,mg/L,2,68.0,74.0,71.0,2009-03-11,,74.0,mg/L
WQP,USGS-322048104211901,23S.25E.01.310 CARLSBAD CITY WELL 2,,,32.346782,-104.355785,WGS84,3756.0,ft,930.0,ft,sodium,mg/L,1,67.0,67.0,67.0,1977-06-16,,67.0,mg/L
WQP,USGS-322054106475201,MBOWN-339 22S.01E.36.314,,,32.348426,-106.798338,WGS84,3910.0,ft,191.0,ft,sodium,mg/L,2,76.6,78.0,77.3,2010-11-08,,76.6,mg/L
WQP,USGS-322057106232701,23S.05E.01.113 B-6,,,32.349261,-106.39138,WGS84,3928.7,ft,180.0,ft,sodium,mg/L,1,74.0,74.0,74.0,1972-06-08,,74.0,mg/L
WQP,USGS-322103106214001,22S.06E.31.422,,,32.350928,-106.361657,WGS84,4000.0,ft,,ft,sodium,mg/L,1,190.0,190.0,190.0,1972-06-08,,190.0,mg/L
WQP,USGS-322108106254701,22S.05E.33.244 T-15,,,32.352316,-106.430269,WGS84,3990.0,ft,670.0,ft,sodium,mg/L,14,25.0,140.0,109.71,1981-07-29,,25.0,mg/L
WQP,USGS-322111107284101,22S.06W.32.144,,,32.353143,-107.478634,WGS84,4273.0,ft,,ft,sodium,mg/L,1,45.0,45.0,45.0,1980-08-14,,45.0,mg/L
WQP,USGS-322117106263501,21S.06E.32.114,,,32.442778,-106.356389,WGS84,3959.6,ft,189.0,ft,sodium,mg/L,1,940.0,940.0,940.0,1971-12-28,,940.0,mg/L
WQP,USGS-322121103405501,22S.31E.26.4434 P-18,,,32.355678,-103.742155,WGS84,3477.0,ft,,ft,sodium,mg/L,3,9200.0,48000.0,25733.33,1980-05-20,,20000.0,mg/L
WQP,USGS-322126108521601,22S.20W.26.433 BOX M LAKE TANK,,,32.357303,-108.871723,WGS84,4170.0,ft,,ft,sodium,mg/L,1,490.0,490.0,490.0,1981-08-18,,490.0,mg/L
WQP,USGS-322130106451401,22S.02E.32.221,,,32.358426,-106.754448,WGS84,4200.0,ft,,ft,sodium,mg/L,1,150.0,150.0,150.0,1972-05-26,,150.0,mg/L
WQP,USGS-322134106254901,22S.05E.33.223,,,32.359538,-106.430825,WGS84,3998.0,ft,249.0,ft,sodium,mg/L,1,23.0,23.0,23.0,1972-06-07,,23.0,mg/L
WQP,USGS-322136103473001,22S.31E.29.4224 H-3/H-3B1,,,32.360789,-103.791867,WGS84,3389.0,ft,864.0,ft,sodium,mg/L,6,4300.0,59000.0,19933.33,1979-05-10,,9000.0,mg/L
WQP,USGS-322148106450201,22S.02E.29.424,,,32.363426,-106.751115,WGS84,4288.0,ft,514.0,ft,sodium,mg/L,1,140.0,140.0,140.0,1973-03-28,,140.0,mg/L
WQP,USGS-322153106270201,22S.05E.29.400,,,32.364815,-106.451103,WGS84,4090.0,ft,,ft,sodium,mg/L,1,22.0,22.0,22.0,1972-06-07,,22.0,mg/L
WQP,USGS-322155106270201,22S.05E.29.412 T-11,,,32.365371,-106.451103,WGS84,4000.0,ft,576.0,ft,sodium,mg/L,13,22.0,38.0,24.69,1981-08-04,,22.0,mg/L
WQP,USGS-322156106505301,22S.01E.28.140,,,32.365647,-106.848618,WGS84,3918.0,ft,,ft,sodium,mg/L,1,42.0,42.0,42.0,1972-05-19,,42.0,mg/L
WQP,USGS-322158106243301,22S.05E.26.312,,,32.366205,-106.409714,WGS84,3956.0,ft,312.0,ft,sodium,mg/L,1,17.0,17.0,17.0,1972-06-08,,17.0,mg/L
WQP,USGS-322158106493401,22S.01E.27.411A,,,32.366203,-106.826673,WGS84,3914.0,ft,,ft,sodium,mg/L,1,47.0,47.0,47.0,1972-11-13,,47.0,mg/L
WQP,USGS-322200103524801,22S.30E.29.2322 WIPP-26,,,32.366511,-103.899659,WGS84,3124.0,ft,,ft,sodium,mg/L,2,3600.0,52000.0,27800.0,1980-08-18,,3600.0,mg/L
WQP,USGS-322201106260201,22S.05E.28.234 T-34,,,32.367038,-106.434436,WGS84,4015.0,ft,400.0,ft,sodium,mg/L,2,35.0,38.0,36.5,1989-01-30,,38.0,mg/L
WQP,USGS-322204103474001,22S.31E.29.2213 H-1,,,32.3679,-103.794934,WGS84,3394.0,ft,,ft,sodium,mg/L,8,4100.0,56000.0,17425.0,1979-03-13,,4100.0,mg/L
WQP,USGS-322204108425801,22S.18W.29.210,,,32.36786,-108.71672,WGS84,4183.0,ft,,ft,sodium,mg/L,1,200.0,200.0,200.0,1954-02-01,,200.0,mg/L
WQP,USGS-322205103480701,22S.31E.29.1232 H-2A,,,32.367622,-103.802712,WGS84,3379.0,ft,,ft,sodium,mg/L,1,2700.0,2700.0,2700.0,1977-02-22,,2700.0,mg/L
WQP,USGS-322205103480702,22S.31E.29.1232 H-2B,,,32.367622,-103.802712,WGS84,3379.0,ft,,ft,sodium,mg/L,2,1600.0,2100.0,1850.0,1979-02-17,,1600.0,mg/L
WQP,USGS-322205103480703,22S.31E.29.1232 H-2C,,,32.367622,-103.802712,WGS84,3379.0,ft,,ft,sodium,mg/L,3,3600.0,66000.0,27200.0,1979-02-24,,12000.0,mg/L
WQP,USGS-322205106261801,22S.05E.28.142B T-37,,,32.368149,-106.438881,WGS84,4020.0,ft,,ft,sodium,mg/L,1,27.0,27.0,27.0,1989-02-01,,27.0,mg/L
WQP,USGS-322208106261401,22S.05E.28.142A T-35,,,32.368982,-106.43777,WGS84,4020.0,ft,,ft,sodium,mg/L,1,31.0,31.0,31.0,1989-02-08,,31.0,mg/L
WQP,USGS-322213106261301,22S.05E.28.122 T-29,,,32.370371,-106.437492,WGS84,4020.0,ft,,ft,sodium,mg/L,1,44.0,44.0,44.0,1989-02-13,,44.0,mg/L
WQP,USGS-322214106483301,22S.01E.26.214,,,32.370647,-106.809728,WGS84,3919.0,ft,,ft,sodium,mg/L,1,140.0,140.0,140.0,1972-05-19,,140.0,mg/L
WQP,USGS-322215103502701,22S.30E.24.3334 P-14,,,32.370955,-103.841324,WGS84,3360.0,ft,,ft,sodium,mg/L,2,7600.0,120000.0,63800.0,1977-03-14,,7600.0,mg/L
WQP,USGS-322219106485001,22S.01E.26.121,,,32.372,-106.814,WGS84,3951.0,ft,369.0,ft,sodium,mg/L,1,151.0,151.0,151.0,2010-11-03,,151.0,mg/L
WQP,USGS-322220106281701,22S.05E.30.122,,,32.372315,-106.471937,WGS84,4190.0,ft,420.0,ft,sodium,mg/L,1,19.3,19.3,19.3,2000-09-19,,19.3,mg/L
WQP,USGS-322223107193701,22S.05W.23.343,,,32.373143,-107.32752,WGS84,4662.0,ft,,ft,sodium,mg/L,2,47.0,49.0,48.0,1982-08-18,,49.0,mg/L
WQP,USGS-322230106183001,22S.06E.00.000,,,32.375095,-106.308878,WGS84,4060.0,ft,,ft,sodium,mg/L,1,140.0,140.0,140.0,1971-12-29,,140.0,mg/L
WQP,USGS-322231106242001,22S.05E.23.341A,,,32.375371,-106.406103,WGS84,3975.0,ft,,ft,sodium,mg/L,1,38.0,38.0,38.0,1972-06-08,,38.0,mg/L
WQP,USGS-322233106590901,MBOWN-3 - 22S.01W.19.332,,,32.375923,-106.986345,WGS84,4460.0,ft,250.0,ft,sodium,mg/L,1,394.0,394.0,394.0,2010-11-17,,394.0,mg/L
WQP,USGS-322237106282201,22S.05E.19.323,,,32.377037,-106.474993,WGS84,4207.0,ft,,ft,sodium,mg/L,2,18.0,60.0,39.0,1978-02-15,,18.0,mg/L
WQP,USGS-322237106282801,22S.05E.19.323 SW-21,,,32.377037,-106.474993,WGS84,4207.0,ft,700.0,ft,sodium,mg/L,5,18.0,21.1,19.58,2014-07-24,,21.1,mg/L
WQP,USGS-322238106282701,22S.05E.19.323 WSMR 21,,,32.377037,-106.474993,WGS84,4210.0,ft,,ft,sodium,mg/L,4,28.0,33.0,30.25,1976-07-08,,28.0,mg/L
WQP,USGS-322241107555001,22S.11W.24.133,,,32.378141,-107.931145,WGS84,4595.0,ft,,ft,sodium,mg/L,1,17.0,17.0,17.0,1972-01-04,,17.0,mg/L
WQP,USGS-322242106492301,22S.01E.22.421,,,32.378425,-106.823617,WGS84,3921.0,ft,,ft,sodium,mg/L,1,52.0,52.0,52.0,1974-04-11,,52.0,mg/L
WQP,USGS-322242106492302,22S.01E.22.421A,,,32.378425,-106.823617,WGS84,3921.0,ft,,ft,sodium,mg/L,1,41.0,41.0,41.0,1974-04-11,,41.0,mg/L
WQP,USGS-322242106492303,22S.01E.22.421B,,,32.378425,-106.823617,WGS84,3921.0,ft,,ft,sodium,mg/L,1,130.0,130.0,130.0,1974-04-11,,130.0,mg/L
WQP,USGS-322246106405801,22S.02E.24.422,,,32.379536,-106.683335,WGS84,4481.0,ft,1140.0,ft,sodium,mg/L,1,130.0,130.0,130.0,1973-08-30,,130.0,mg/L
WQP,USGS-322247108521201,22S.20W.23.142 ADOBE WINDMILL,,,32.379803,-108.870611,WGS84,4178.0,ft,185.0,ft,sodium,mg/L,1,440.0,440.0,440.0,1981-08-17,,440.0,mg/L
WQP,USGS-322249106291801,22S.04E.24.144 SW-15A,,,32.38037,-106.488882,WGS84,4289.0,ft,,ft,sodium,mg/L,3,28.0,29.6,28.87,2000-08-23,,29.6,mg/L
WQP,USGS-322250106302501,22S.04E.23.214 OS-12,,,32.380647,-106.507494,WGS84,4369.3,ft,570.0,ft,sodium,mg/L,3,23.1,36.0,28.03,2000-09-29,,23.1,mg/L
WQP,USGS-322250106362901,22S.03E.23.143,,,32.380647,-106.608609,WGS84,4938.0,ft,225.0,ft,sodium,mg/L,1,14.0,14.0,14.0,1973-03-28,,14.0,mg/L
WQP,USGS-322255106312901,22S.04E.22.141 FOSTER WELL,,,32.382036,-106.525272,WGS84,4580.0,ft,,ft,sodium,mg/L,1,83.0,83.0,83.0,1977-05-10,,83.0,mg/L
WQP,USGS-322256106282601,22S.05E.19.141 SW-22,,,32.382314,-106.474438,WGS84,4217.0,ft,733.0,ft,sodium,mg/L,6,33.0,59.0,41.75,2000-08-22,,48.5,mg/L
WQP,USGS-322258106252101,22S.05E.22.141 T-27,,,32.382871,-106.423047,WGS84,3970.0,ft,,ft,sodium,mg/L,1,21.0,21.0,21.0,1989-01-26,,21.0,mg/L
WQP,USGS-322300106220001,22S.05E.26.1 WSMR SEWER EFFLUENT,,,32.383427,-106.367213,WGS84,3970.0,ft,,ft,sodium,mg/L,2,65.7,86.0,75.85,2000-08-21,,65.7,mg/L
WQP,USGS-322300106280001,"22S.04E.24.WSMR,SEEPAGE FROM WATER LINE-WELL 12",,,32.383426,-106.467215,WGS84,4175.0,ft,,ft,sodium,mg/L,1,43.0,43.0,43.0,1977-08-17,,43.0,mg/L
WQP,USGS-322300106445701,22S.02E.21.131,,,32.383425,-106.749726,WGS84,4330.0,ft,,ft,sodium,mg/L,2,110.0,120.0,115.0,1976-04-12,,120.0,mg/L
WQP,USGS-322301106282601,22S.05E.19.141 WSMR WELL NO 22,,,32.382314,-106.474438,WGS84,4220.0,ft,,ft,sodium,mg/L,1,60.0,60.0,60.0,1976-07-08,,60.0,mg/L
WQP,USGS-322307106282601,22S.05E.19.141 WSMR WELL 22,,,32.38537,-106.474438,WGS84,4210.0,ft,,ft,sodium,mg/L,1,39.0,39.0,39.0,1978-02-15,,39.0,mg/L
WQP,USGS-322309106290201,22S.04E.24.212A SW-10A,,,32.385925,-106.484438,WGS84,4273.0,ft,805.0,ft,sodium,mg/L,9,19.0,24.3,22.48,2000-08-22,,24.3,mg/L
WQP,USGS-322310106293401,22S.04E.24.112 SW-11,,,32.386203,-106.493327,WGS84,4333.0,ft,500.0,ft,sodium,mg/L,10,23.0,40.0,31.8,1986-09-09,,35.0,mg/L
WQP,USGS-322310106305101,21S.04E.22.222 (EMRE WINDMILL),,,32.473333,-106.514444,WGS84,5212.82,ft,,ft,sodium,mg/L,12,47.5,60.0,51.03,2007-10-04,,60.0,mg/L
WQP,USGS-322310106425201,22S.02E.23.111,,,32.386203,-106.715003,WGS84,4390.0,ft,,ft,sodium,mg/L,1,52.0,52.0,52.0,1973-03-29,,52.0,mg/L
WQP,USGS-322311106274101,22S.05E.20.111 T-5,,,32.386481,-106.461937,WGS84,4149.8,ft,351.0,ft,sodium,mg/L,13,26.0,40.0,29.36,2000-09-21,,27.7,mg/L
WQP,USGS-322311106281801,22S.05E.20.100,,,32.386481,-106.472215,WGS84,4202.0,ft,,ft,sodium,mg/L,1,27.0,27.0,27.0,1972-06-07,,27.0,mg/L
WQP,USGS-322312106250901,22S.05E.22.122A T-28A,,,32.386759,-106.419714,WGS84,3965.0,ft,,ft,sodium,mg/L,1,28.0,28.0,28.0,1989-01-16,,28.0,mg/L
WQP,USGS-322312106503601,MBOWN-8 - 22S.01E.16.433 (USBR-19),,,32.388424,-106.843896,WGS84,3923.38,ft,20.7,ft,sodium,mg/L,2,99.0,170.0,134.5,2009-03-19,,99.0,mg/L
WQP,USGS-322314108490901,22S.19W.17.342 MALPAIS,,,32.387304,-108.819778,WGS84,4182.0,ft,,ft,sodium,mg/L,1,84.0,84.0,84.0,1981-09-08,,84.0,mg/L
