OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
162,162,"(442029.23599999957, 3695042.7684000004)",FortStantonCSA-11887,442029.23599999957,3695042.7684000004,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,SanAndres,,SanAndres
163,163,"(449194.1031999998, 3695437.113)",FortStantonCSC-8460,449194.1031999998,3695437.113,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,SanAndres,8149.0,SanAndres
164,164,"(450254.051, 3694830.1191000007)",FortStantonCSC-9681,450254.051,3694830.1191000007,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,SanAndres,7919.0,SanAndres
165,165,"(439831.2949000001, 3688684.3586999997)",RuidosoCSA-6000,439831.2949000001,3688684.3586999997,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,SanAndres,7726.0,SanAndres
166,166,"(440539.97809999995, 3687920.4658000004)",RuidosoCSA-7042,440539.97809999995,3687920.4658000004,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,SanAndres,7740.0,SanAndres
167,167,"(441315.9718000004, 3688013.7825000007)",RuidosoCSC-13837,441315.9718000004,3688013.7825000007,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,SanAndres,7815.0,SanAndres
168,168,"(438431.05960000027, 3685482.7260999996)",RuidosoCSC-10000,438431.05960000027,3685482.7260999996,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,SanAndres,,SanAndres
169,169,"(440227.81850000005, 3687059.099300001)",RuidosoCSC-12390,440227.81850000005,3687059.099300001,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,SanAndres,7801.0,SanAndres
170,170,"(441701.57469999976, 3680569.4254)",RuidosoCSB-14304,441701.57469999976,3680569.4254,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,SanAndres,8799.0,SanAndres
171,171,"(442026.1919, 3693492.3329000007)",FortStantonCSA-13438,442026.1919,3693492.3329000007,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,SanAndres,7820.0,SanAndres
172,172,"(441561.45610000007, 3695698.8101000004)",GR_RAB_NorthEW-6500,,,,,,Sampled from cross-section,SanAndres and LDockum,6290.0,SanAndres
173,173,"(442122.1936999997, 3695368.5692999996)",GR_RAB_NorthEW-7151,,,,,,Sampled from cross-section,San Andres,6703.0,SanAndres
174,174,"(440700.9923999999, 3696208.321799999)",GR_RAB_NorthEW-5500,,,,,,Sampled from cross-section,SanAndres and LDockum,5368.0,SanAndres
175,175,"(439840.5286999997, 3696717.8335999995)",GR_RAB_NorthEW-4500,,,,,,Sampled from cross-section,SanAndres and LDockum,5146.0,SanAndres
176,176,"(440095.42700000014, 3680178.776799999)",Yeso_ContactPts_622,,,,,NMBGMR_500k,,SanAndres,8728.0,SanAndres
177,177,"(450916.7252000002, 3686221.5626)",Yeso_ContactPts_630,,,,,NMBGMR_500k,,SanAndres,8488.0,SanAndres
178,178,"(456696.60819999967, 3686828.8856000006)",Yeso_ContactPts_634,,,,,NMBGMR_500k,,SanAndres,7898.0,SanAndres
179,179,"(452058.2608000003, 3682349.2816000003)",Yeso_ContactPts_643,,,,,NMBGMR_500k,,SanAndres,8449.0,SanAndres
180,180,"(447047.67250000034, 3692938.1296999995)",Yeso_ContactPts_697,,,,,NMBGMR_500k,,SanAndres,7971.0,SanAndres
181,181,"(449949.7570000002, 3686312.9912)",Yeso_ContactPts_703,,,,,NMBGMR_500k,,SanAndres,8590.0,SanAndres
182,182,"(447048.2274000002, 3682500.9803)",Yeso_ContactPts_705,,,,,NMBGMR_500k,,SanAndres,8430.0,SanAndres
183,183,"(441506.06989999954, 3683713.5843)",Yeso_ContactPts_707,,,,,NMBGMR_500k,,SanAndres,8283.0,SanAndres
184,184,"(440335.61060000025, 3684904.651799999)",Yeso_ContactPts_708,,,,,NMBGMR_500k,,SanAndres,8021.0,SanAndres
185,185,"(458545.72279999964, 3698481.7116)",Yeso_ContactPts_731,,,,,NMBGMR_500k,,SanAndres,7062.0,SanAndres
186,186,"(454757.55539999995, 3699046.8814000003)",Yeso_ContactPts_739,,,,,NMBGMR_500k,,SanAndres,7304.0,SanAndres
187,187,"(463339.2651000004, 3698978.4200999998)",Yeso_ContactPts_745,,,,,NMBGMR_500k,,SanAndres,6917.0,SanAndres
188,188,"(462219.3375000004, 3696919.5265999995)",Yeso_ContactPts_759,,,,,NMBGMR_500k,,SanAndres,7017.0,SanAndres
189,189,"(454362.4855000004, 3693916.5823999997)",Yeso_ContactPts_760,,,,,NMBGMR_500k,,SanAndres,7326.0,SanAndres
190,190,"(458580.44629999995, 3697180.674900001)",Yeso_ContactPts_761,,,,,NMBGMR_500k,,SanAndres,7094.0,SanAndres
191,191,"(460552.5412999997, 3709843.2624999993)",Yeso_ContactPts_786,,,,,NMBGMR_500k,,SanAndres,7244.0,SanAndres
192,192,"(463162.48840000015, 3706168.4147999994)",Yeso_ContactPts_799,,,,,NMBGMR_500k,,SanAndres,7054.0,SanAndres
193,193,"(445933.7396, 3711484.9811000004)",CapitanCSB-4357,445933.7396,3711484.9811000004,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,SanAndres and LDockum,5192.0,SanAndres
194,194,"(446655.4146999996, 3711173.0853000004)",CapitanCSB-5143,446655.4146999996,3711173.0853000004,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,SanAndres and LDockum,5311.0,SanAndres
195,195,"(453510.3627000004, 3708210.491800001)",CapitanCSB-12611,453510.3627000004,3708210.491800001,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,SanAndres,6394.0,SanAndres
196,196,"(452364.9643000001, 3708705.513699999)",CapitanCSB-11363,452364.9643000001,3708705.513699999,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,SanAndres,6322.0,SanAndres
197,197,"(441981.6409, 3691858.776900001)",RuidosoDownsCSA-313,441981.6409,3691858.776900001,meters,NAD83,Rawling2004_OFGM94,Sampled from interpretive cross-section,SanAndres,7929.0,SanAndres
198,198,"(443343.4956, 3689833.3757000007)",RuidosoDownsCSA-2753,443343.4956,3689833.3757000007,meters,NAD83,Rawling2004_OFGM94,Sampled from interpretive cross-section,SanAndres,7713.0,SanAndres
199,199,"(445103.9126000004, 3687215.2180000003)",RuidosoDownsCSA-5905,445103.9126000004,3687215.2180000003,meters,NAD83,Rawling2004_OFGM94,Sampled from interpretive cross-section,SanAndres,7986.0,SanAndres
200,200,"(448108.28359999973, 3682747.0053000003)",RuidosoDownsCSA-11293,448108.28359999973,3682747.0053000003,meters,NAD83,Rawling2004_OFGM94,Sampled from interpretive cross-section,SanAndres,8480.0,SanAndres
201,201,"(471645.19049999956, 3715329.782299999)",Yeso_IsoValuePts_150,,,,,OFR543,,Yeso,6905.0,Yeso
202,202,"(448314.7139999997, 3697536.1711999997)",Yeso_IsoValuePts_174,,,,,OFR543,,Yeso,7605.0,Yeso
203,203,"(447865.70189999975, 3688527.1411000006)",Yeso_IsoValuePts_218,,,,,OFR543,,Yeso,8134.0,Yeso
204,204,"(452921.72919999994, 3689222.295600001)",Yeso_IsoValuePts_227,,,,,OFR543,,Yeso,8120.0,Yeso
205,205,"(450846.02799999993, 3689857.873299999)",Yeso_IsoValuePts_232,,,,,OFR543,,Yeso,8124.0,Yeso
206,206,"(442180.8579000002, 3699487.7606000006)",FortStantonCSA-7432,442180.8579000002,3699487.7606000006,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,LDockum,4954.0,LDockum
207,207,"(454481.16420000046, 3713224.8927999996)",LDockum_ContactPts_45,,,,,NMBGMR_500k,500k_surface_map,LDockum,6108.0,LDockum
208,208,"(454706.6914999997, 3713611.1043999996)",LDockum_ContactPts_46,,,,,NMBGMR_500k,500k_surface_map,LDockum,6111.0,LDockum
209,209,"(455506.4023000002, 3714554.2660000008)",LDockum_ContactPts_47,,,,,NMBGMR_500k,500k_surface_map,LDockum,6122.0,LDockum
210,210,"(444931.7834000001, 3698295.8582000006)",LDockum_ContactPts_49,,,,,NMBGMR_500k,500k_surface_map,LDockum,6508.0,LDockum
211,211,"(445491.9559000004, 3698371.2535999995)",LDockum_ContactPts_50,,,,,NMBGMR_500k,500k_surface_map,LDockum,6498.0,LDockum
212,212,"(448939.8925000001, 3700537.4218000006)",LDockum_ContactPts_52,,,,,NMBGMR_500k,500k_surface_map,LDockum,,LDockum
213,213,"(444932.7123999996, 3697027.027899999)",LDockum_ContactPts_54,,,,,NMBGMR_500k,500k_surface_map,LDockum,,LDockum
214,214,"(439422.43230000045, 3689976.6642000005)",LDockum_ContactPts_55,,,,,NMBGMR_500k,500k_surface_map,LDockum,6554.0,LDockum
215,215,"(437677.85979999974, 3688298.7689999994)",LDockum_ContactPts_58,,,,,NMBGMR_500k,500k_surface_map,LDockum,6279.0,LDockum
216,216,"(426399.98319999967, 3682091.3189000003)",LDockum_ContactPts_62,,,,,NMBGMR_500k,500k_surface_map,LDockum,7277.0,LDockum
217,217,"(438090.39470000006, 3684763.3793)",LDockum_ContactPts_64,,,,,NMBGMR_500k,500k_surface_map,LDockum,,LDockum
218,218,"(436198.15440000035, 3683997.780200001)",LDockum_ContactPts_65,,,,,NMBGMR_500k,500k_surface_map,LDockum,,LDockum
219,219,"(441561.45610000007, 3695698.8101000004)",GR_RAB_NorthEW-6500,,,,,,Sampled from cross-section,Santa Rosa,,LDockum
220,220,"(440700.9923999999, 3696208.321799999)",GR_RAB_NorthEW-5500,,,,,,Sampled from cross-section,Santa Rosa,,LDockum
221,221,"(439840.5286999997, 3696717.8335999995)",GR_RAB_NorthEW-4500,,,,,,Sampled from cross-section,Santa Rosa,,LDockum
222,222,"(445933.7396, 3711484.9811000004)",CapitanCSB-4357,445933.7396,3711484.9811000004,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,,LDockum
223,223,"(446655.4146999996, 3711173.0853000004)",CapitanCSB-5143,446655.4146999996,3711173.0853000004,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,,LDockum
224,224,"(431852.21439999994, 3681020.8341000006)",RuidosoCSC-2000,431852.21439999994,3681020.8341000006,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,LDockum,7132.0,LDockum
225,225,"(432292.53440000024, 3681257.727)",RuidosoCSC-2500,432292.53440000024,3681257.727,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,LDockum,,LDockum
226,226,"(442018.31120000035, 3719524.0764000006)",CapitanCSD-50,442018.31120000035,3719524.0764000006,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,5472.0,LDockum
227,227,"(443045.1782999998, 3719076.9255)",CapitanCSD-1170,443045.1782999998,3719076.9255,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,,LDockum
228,228,"(435376.0911999997, 3719554.0998)",NogalCSD-5000,435376.0911999997,3719554.0998,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4573.0,LDockum
229,229,"(441667.4199999999, 3719544.503799999)",NogalCSD-11291,441667.4199999999,3719544.503799999,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,5253.0,LDockum
230,230,"(438376.08770000003, 3719549.524)",NogalCSD-8000,438376.08770000003,3719549.524,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,,LDockum
231,231,"(436810.6213999996, 3719551.911800001)",NogalCSD-6435,436810.6213999996,3719551.911800001,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,,LDockum
232,232,"(433968.2059000004, 3719556.247199999)",NogalCSD-3592,433968.2059000004,3719556.247199999,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4055.0,LDockum
233,233,"(439876.0859000003, 3719547.2360999994)",NogalCSD-9500,439876.0859000003,3719547.2360999994,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,,LDockum
234,234,"(442414.76719999965, 3716539.3609999996)",CapitanCSC-500,442414.76719999965,3716539.3609999996,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,,LDockum
235,235,"(445422.82660000026, 3715244.2919999994)",CapitanCSC-3775,445422.82660000026,3715244.2919999994,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,5249.0,LDockum
236,236,"(443884.3535000002, 3715906.6555000003)",CapitanCSC-2100,443884.3535000002,3715906.6555000003,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4777.0,LDockum
237,237,"(446098.2742999997, 3717747.450099999)",CapitanCSD-4500,446098.2742999997,3717747.450099999,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,5591.0,LDockum
238,238,"(437855.6936999997, 3716741.0603)",NogalCSC-7500,437855.6936999997,3716741.0603,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4718.0,LDockum
239,239,"(434978.9927000003, 3716743.8521)",NogalCSC-4623,434978.9927000003,3716743.8521,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4406.0,LDockum
240,240,"(440605.69240000006, 3716738.3915)",NogalCSC-10250,440605.69240000006,3716738.3915,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4308.0,LDockum
241,241,"(441905.69180000015, 3716737.129899999)",NogalCSC-11580,441905.69180000015,3716737.129899999,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4373.0,LDockum
242,242,"(439105.69319999963, 3716739.8472000007)",NogalCSC-8750,439105.69319999963,3716739.8472000007,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4495.0,LDockum
243,243,"(436355.6945000002, 3716742.5161000006)",NogalCSC-6000,436355.6945000002,3716742.5161000006,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4429.0,LDockum
244,244,"(439855.6928000003, 3716739.1194)",NogalCSC-9500,439855.6928000003,3716739.1194,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4436.0,LDockum
245,245,"(444235.5499999998, 3712218.9102)",CapitanCSB-2511,444235.5499999998,3712218.9102,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,5164.0,LDockum
246,246,"(436829.9654000001, 3713207.1712999996)",NogalCSB-6500,436829.9654000001,3713207.1712999996,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4344.0,LDockum
247,247,"(443213.72699999996, 3708462.8233000003)",CapitanCSA-1417,443213.72699999996,3708462.8233000003,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4199.0,LDockum
248,248,"(442679.75179999974, 3708689.2533)",CapitanCSA-837,442679.75179999974,3708689.2533,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4042.0,LDockum
249,249,"(433899.55480000004, 3709003.6987999994)",NogalCSA-3600,433899.55480000004,3709003.6987999994,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,4587.0,LDockum
250,250,"(435799.5525000002, 3709006.6424000002)",NogalCSA-5500,435799.5525000002,3709006.6424000002,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,LDockum,5187.0,LDockum
251,251,"(421768.0075000003, 3677030.6855999995)",Artesia_ContactPts_116,,,,,NMBGMR_500k,500k_surface_map,Artesia,,
252,252,"(431993.55229999963, 3676969.2325999998)",Artesia_ContactPts_144,,,,,NMBGMR_500k,,Artesia,,
253,253,"(432589.0959000001, 3642338.8619999997)",Yeso_ContactPts_326,,,,,NMBGMR_500k,,SanAndres,9741.0,SanAndres
254,254,"(435625.2553000003, 3655045.9047)",Yeso_ContactPts_436,,,,,NMBGMR_500k,,SanAndres,9281.0,SanAndres
255,255,"(427748.0987999998, 3650467.2317999993)",Yeso_ContactPts_447,,,,,NMBGMR_500k,,SanAndres,9399.0,SanAndres
256,256,"(438542.34889999963, 3662792.509400001)",Yeso_ContactPts_502,,,,,NMBGMR_500k,,SanAndres,8999.0,SanAndres
257,257,"(439357.49760000035, 3664668.7907)",Yeso_ContactPts_504,,,,,NMBGMR_500k,,SanAndres,8919.0,SanAndres
258,258,"(425983.89389999956, 3676786.4275)",Yeso_ContactPts_594,,,,,NMBGMR_500k,,SanAndres,8135.0,SanAndres
259,259,"(427980.49679999985, 3675343.7328999992)",Yeso_ContactPts_595,,,,,NMBGMR_500k,,SanAndres,8430.0,SanAndres
260,260,"(430523.66449999996, 3672440.848099999)",Yeso_ContactPts_599,,,,,NMBGMR_500k,,SanAndres,8774.0,SanAndres
261,261,"(443463.6869999999, 3673085.3406000007)",Yeso_IsoValuePts_315,,,,,OFR543,,Yeso,8620.0,Yeso
262,262,"(441472.5203, 3673470.032299999)",Yeso_IsoValuePts_316,,,,,OFR543,,Yeso,8622.0,Yeso
263,263,"(432218.94130000006, 3650005.5613)",Yeso_IsoValuePts_518,,,,,OFR543,,Yeso,9523.0,Yeso
264,264,"(434991.58189999964, 3650932.6668999996)",Yeso_IsoValuePts_522,,,,,OFR543,,Yeso,9520.0,Yeso
265,265,"(433412.1401000004, 3647113.9536000006)",Yeso_IsoValuePts_542,,,,,OFR543,,Yeso,9626.0,Yeso
266,266,"(431993.55229999963, 3676969.2325999998)",LDockum_ContactPts_69,,,,,NMBGMR_500k,500k_surface_map,LDockum,7604.0,LDockum
267,267,"(416563.3097000001, 3676003.1806000005)",Artesia_ContactPts_117,,,,,NMBGMR_500k,500k_surface_map,Artesia,,
268,268,"(640890.8351999996, 3680478.3742999993)",30-025-31418,,,,,SalineSE,No known issues,San Andres,11.0,Artesia
269,269,"(574261.3448000001, 3699588.4893999994)",30-005-62751,,,,,SalineSE,No known issues,"San Andres,Glorieta",2427.0,Artesia
270,270,"(556480.3320000004, 3720569.1405999996)",30-005-63218,,,,,SalineSE,No known issues,"San Andres,Glorieta",3226.0,Artesia
271,271,"(567811.8572000004, 3707573.8247999996)",30-005-63234,,,,,SalineSE,No known issues,"San Andres,Glorieta",2730.0,Artesia
272,272,"(565300.9759, 3714295.3696999997)",30-005-63244,,,,,SalineSE,No known issues,"San Andres,Glorieta",2804.0,Artesia
273,273,"(579763.1807000004, 3711604.9309)",30-005-62245,,,,,SalineSE,No known issues,"San Andres,Glorieta",2292.0,Artesia
274,274,"(534075.2424999997, 3689943.7720999997)",30-005-61071,,,,,SalineSE,No known issues,"San Andres,Glorieta",3673.0,Artesia
275,275,"(566588.6969999997, 3704725.8084999993)",30-005-63307,,,,,SalineSE,No known issues,"San Andres,Glorieta",2705.0,Artesia
276,276,"(537939.8837000001, 3678215.3573000003)",30-005-61014,,,,,SalineSE,No known issues,"San Andres,Glorieta",3389.0,Artesia
277,277,"(658733.0177999996, 3735345.0922)",30-041-20366,,,,,SalineSE,No known issues,"San Andres,Glorieta",735.0,Artesia
278,278,"(648883.4157999996, 3724720.7114000004)",30-041-00268,,,,,SalineSE,No known issues,"San Andres,Glorieta",489.0,Artesia
279,279,"(663074.6394999996, 3696855.1242999993)",30-025-03655,,,,,SalineSE,No known issues,"San Andres,Glorieta",-179.0,Artesia
280,280,"(635037.1607999997, 3731717.669399999)",30-041-00145,,,,,SalineSE,No known issues,"San Andres,Glorieta",1072.0,Artesia
281,281,"(580728.7553000003, 3699639.308599999)",30-005-00350,,,,,SalineSE,No known issues,"San Andres,Glorieta",2168.0,Artesia
282,282,"(662155.8295, 3703260.5645000003)",30-025-03639,,,,,SalineSE,No known issues,"San Andres,Glorieta",-112.0,Artesia
283,283,"(650886.8112000003, 3731208.3002000004)",30-041-20845,,,,,SalineSE,No known issues,"San Andres,Glorieta",764.0,Artesia
284,284,"(647774.3887, 3721083.4323999994)",30-041-00141,,,,,SalineSE,No known issues,"San Andres,Glorieta",427.0,Artesia
285,285,"(670207.6369000003, 3721876.7150999997)",30-041-00219,,,,,SalineSE,No known issues,"San Andres,Glorieta",-6.0,Artesia
286,286,"(639457.5712000001, 3735447.7184999995)",30-041-10572,,,,,SalineSE,No known issues,"San Andres,Glorieta",1134.0,Artesia
287,287,"(574830.9742999999, 3683369.8313999996)",30-005-00334,,,,,SalineSE,No known issues,"San Andres,Glorieta",2259.0,Artesia
288,288,"(580230.1063999999, 3705266.6076999996)",30-005-00345,,,,,SalineSE,No known issues,"San Andres,Glorieta",2208.0,Artesia
289,289,"(583231.3268999998, 3679835.906300001)",30-005-00369,,,,,SalineSE,No known issues,"San Andres,Glorieta",1937.0,Artesia
290,290,"(584138.3853000002, 3677827.9947999995)",30-005-00377,,,,,SalineSE,No known issues,"San Andres,Glorieta",1886.0,Artesia
291,291,"(586440.7001999998, 3685070.658500001)",30-005-00421,,,,,SalineSE,No known issues,"San Andres,Glorieta",1840.0,Artesia
292,292,"(678072.8627000004, 3688129.7853999995)",30-025-07129,,,,,SalineSE,No known issues,"San Andres,Glorieta",-539.0,Artesia
293,293,"(613487.5716000004, 3682495.1692999993)",30-005-20916,,,,,SalineSE,No known issues,"San Andres,Glorieta",829.0,Artesia
294,294,"(645196.1654000003, 3685510.0397999994)",30-025-34991-0001,,,,,SalineSE,No known issues,"San Andres,Glorieta",-117.0,Artesia
295,295,"(642381.0323000001, 3687075.3307000007)",30-025-01829,,,,,SalineSE,No known issues,"San Andres,Glorieta",24.0,Artesia
296,296,"(668583.5631999997, 3679814.8289)",30-025-05057,,,,,SalineSE,No known issues,"San Andres,Glorieta",-512.0,Artesia
297,297,"(641344.7548000002, 3694791.0884000007)",30-025-20545,,,,,SalineSE,No known issues,"San Andres,Glorieta",104.0,Artesia
298,298,"(571962.9221999999, 3688621.2183999997)",30-005-00320,,,,,SalineSE,No known issues,"San Andres,Glorieta",2397.0,Artesia
299,299,"(560230.9545999998, 3686000.0600000005)",30-005-60226,,,,,SalineSE,No known issues,"San Andres,Glorieta",2804.0,Artesia
300,300,"(621938.4687999999, 3683571.176000001)",30-025-00115,,,,,SalineSE,No known issues,"San Andres,Glorieta",784.0,Artesia
301,301,"(666153.3777000001, 3680596.1296999995)",30-025-05062,,,,,SalineSE,No known issues,"San Andres,Glorieta",-549.0,Artesia
302,302,"(677528.8653999995, 3695709.3684)",30-025-07098,,,,,SalineSE,No known issues,"San Andres,Glorieta",-441.0,Artesia
303,303,"(678943.4302000003, 3684856.8211000003)",30-025-07176,,,,,SalineSE,No known issues,"San Andres,Glorieta",-591.0,Artesia
304,304,"(616679.0761000002, 3686735.6449999996)",30-025-21243,,,,,SalineSE,No known issues,"San Andres,Glorieta",896.0,Artesia
305,305,"(661268.9315, 3679307.3441000003)",30-025-25660,,,,,SalineSE,No known issues,"San Andres,Glorieta",-554.0,Artesia
306,306,"(667142.1312999995, 3706278.2621999998)",30-025-26463,,,,,SalineSE,No known issues,"San Andres,Glorieta",-176.0,Artesia
307,307,"(676045.5, 3694376.721000001)",30-025-30400,,,,,SalineSE,No known issues,"San Andres,Glorieta",-563.0,Artesia
308,308,"(552722.1535999998, 3681189.0424000006)",30-005-00096,,,,,SalineSE,No known issues,"San Andres,Glorieta",2933.0,Artesia
309,309,"(626328.8055999996, 3687247.909499999)",30-025-01006,,,,,SalineSE,No known issues,San Andres,568.0,Artesia
310,310,"(653151.7111, 3689247.755000001)",30-025-02674,,,,,SalineSE,No known issues,"San Andres,Glorieta",-244.0,Artesia
311,311,"(658799.5574000003, 3689361.8288000003)",30-025-03660,,,,,SalineSE,No known issues,San Andres,-336.0,Artesia
312,312,"(619015.8402000004, 3693198.9580000006)",30-025-00051,,,,,SalineSE,No known issues,"San Andres,Glorieta",895.0,Artesia
313,313,"(563392.5283000004, 3702731.8254000004)",30-005-60689-0001,,,,,SalineSE,No known issues,"San Andres,Glorieta",2806.0,Artesia
314,314,"(564136.3689000001, 3714804.193)",30-005-63252,,,,,SalineSE,No known issues,"San Andres,Glorieta",2740.0,Artesia
315,315,"(610577.9321999997, 3690398.7926000003)",30-005-00537,,,,,SalineSE,No known issues,"Glorieta,San Andres",1020.0,Artesia
316,316,"(602650.7340000002, 3684385.9486999996)",30-005-21052,,,,,SalineSE,No known issues,"San Andres,Glorieta",1182.0,Artesia
317,317,"(581937.5835999995, 3712504.7047000006)",30-005-61226,,,,,SalineSE,No known issues,"San Andres,Glorieta",2382.0,Artesia
318,318,"(572988.4857000001, 3725292.0999999996)",30-005-60310,,,,,SalineSE,No known issues,"San Andres,Glorieta",2697.0,Artesia
319,319,"(598761.5318, 3724700.5976)",30-005-00403,,,,,SalineSE,No known issues,"San Andres,Glorieta",1740.0,Artesia
320,320,"(610983.1640999997, 3727355.033500001)",30-005-21071,,,,,SalineSE,No known issues,"San Andres,Glorieta",1424.0,Artesia
321,321,"(646422.8528000005, 3729123.6346000005)",30-041-20659,,,,,SalineSE,No known issues,"San Andres,Glorieta",705.0,Artesia
322,322,"(660399.0543, 3731761.3806)",30-041-20752,,,,,SalineSE,No known issues,"San Andres,Glorieta",615.0,Artesia
323,323,"(631971.8328, 3686105.3840999994)",30-025-01025,,,,,SalineSE,No known issues,"San Andres,Glorieta",478.0,Artesia
324,324,"(572626.2728000004, 3720110.246200001)",30-005-00236,,,,,SalineSE,No known issues,"San Andres,Glorieta",2609.0,Artesia
325,325,"(626656.0417999998, 3719859.8729999997)",30-005-01212,,,,,SalineSE,No known issues,"San Andres,Glorieta",909.0,Artesia
326,326,"(610220.6913000001, 3687274.3904999997)",30-005-00539,,,,,SalineSE,No known issues,"San Andres,Glorieta",1018.0,Artesia
327,327,"(579700.3561000004, 3692100.0623000003)",30-005-63141,,,,,OFR497,No known issues,"San Andres,Glorieta",2167.0,Artesia
328,328,"(567608.5049999999, 3690871.589299999)",30-005-63642,,,,,OFR497,No known issues,"San Andres,Glorieta",2577.0,Artesia
329,329,"(675648.6836000001, 3686013.6334000006)",30-025-27493,,,,,OFR497,No known issues,San Andres,-598.0,Artesia
330,330,"(679705.2176999999, 3681546.4071999993)",30-025-30106,,,,,OFR497,No known issues,"San Andres,Glorieta",-658.0,Artesia
331,331,"(640884.3946000002, 3680537.0573999994)",30-025-31931,,,,,OFR497,No known issues,"San Andres,Glorieta",-14.0,Artesia
332,332,"(677769.9302000003, 3679941.3320000004)",30-025-34100,,,,,OFR497,No known issues,"San Andres,Glorieta",-670.0,Artesia
333,333,"(640495.2363999998, 3679739.6143999994)",30-025-34940,,,,,OFR497,No known issues,"San Andres,Glorieta",-17.0,Artesia
334,334,"(627027.3102000002, 3703490.0604999997)",30-025-37050,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",834.0,Artesia
335,335,"(627029.5750000002, 3703101.740700001)",30-025-37766,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",843.0,Artesia
336,336,"(590503.9907999998, 3700250.0764000006)",30-005-63612,,,,,OCD_online_2018,No known issues,San Andres,1682.0,Artesia
337,337,"(639809.9123999998, 3715412.1867999993)",30-025-40542,,,,,OCD_online_2018,No known issues,San Andres,361.0,Artesia
338,338,"(639832.9804999996, 3714911.215)",30-025-40973,,,,,OCD_online_2018,No known issues,San Andres,404.0,Artesia
339,339,"(639457.1942999996, 3716110.2249999996)",30-041-20955,,,,,OCD_online_2018,No known issues,San Andres,386.0,Artesia
340,340,"(639817.5933999997, 3715713.9703)",30-041-20956,,,,,OCD_online_2018,No known issues,San Andres,355.0,Artesia
341,341,"(630324.6604000004, 3713060.877699999)",30-025-37791,,,,,OCD_online_2018,No known issues,San Andres,780.0,Artesia
342,342,"(578828.3706999999, 3718512.3004)",30-005-62943,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",2349.0,Artesia
