OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
160,160,"(450464.1712999996, 3700418.8758000005)",FortStantonCSE-7348,450464.1712999996,3700418.8758000005,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Artesia,6884.0,Artesia
161,161,"(449922.4808, 3701413.642000001)",FortStantonCSE-6215,449922.4808,3701413.642000001,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Artesia,6889.0,Artesia
162,162,"(444421.23730000015, 3698170.3610999994)",FortStantonCSC-2960,444421.23730000015,3698170.3610999994,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Artesia,,Artesia
163,163,"(445419.18539999984, 3697598.872199999)",FortStantonCSC-4110,445419.18539999984,3697598.872199999,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Artesia,7050.0,Artesia
164,164,"(430265.6321999999, 3688932.2102000006)",RuidosoCSB-136,430265.6321999999,3688932.2102000006,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Artesia and UCretaceous,4789.0,Artesia
165,165,"(431255.46740000043, 3688208.3714000005)",RuidosoCSB-1363,431255.46740000043,3688208.3714000005,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Artesia and UCretaceous,5593.0,Artesia
166,166,"(437016.43759999983, 3683995.5351)",RuidosoCSB-8500,437016.43759999983,3683995.5351,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Artesia and UCretaceous,7413.0,Artesia
167,167,"(435528.79569999967, 3685083.4059999995)",RuidosoCSB-6657,435528.79569999967,3685083.4059999995,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Artesia and UCretaceous,4954.0,Artesia
168,168,"(431938.53830000013, 3687708.8608)",RuidosoCSB-2209,431938.53830000013,3687708.8608,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Artesia and UCretaceous,6070.0,Artesia
169,169,"(434860.2604, 3685572.2871000003)",RuidosoCSB-5828,434860.2604,3685572.2871000003,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Artesia and UCretaceous,4486.0,Artesia
170,170,"(436013.1144000003, 3684729.237299999)",RuidosoCSB-7257,436013.1144000003,3684729.237299999,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Artesia and UCretaceous,6532.0,Artesia
171,171,"(436672.07380000036, 3683939.492900001)",RuidosoCSC-7660,436672.07380000036,3683939.492900001,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Artesia and UCretaceous,7322.0,Artesia
172,172,"(458509.3761999998, 3714700.0527)",Artesia_ContactPts_99,,,,,NMBGMR_500k,500k_surface_map,Artesia,6852.0,Artesia
173,173,"(455520.98840000015, 3712876.045499999)",Artesia_ContactPts_100,,,,,NMBGMR_500k,500k_surface_map,Artesia,6473.0,Artesia
174,174,"(454599.0404000003, 3707717.1762000006)",Artesia_ContactPts_101,,,,,NMBGMR_500k,500k_surface_map,Artesia,6494.0,Artesia
175,175,"(451925.46439999994, 3704338.3411999997)",Artesia_ContactPts_102,,,,,NMBGMR_500k,500k_surface_map,Artesia,6750.0,Artesia
176,176,"(453629.7422000002, 3704031.4674999993)",Artesia_ContactPts_103,,,,,NMBGMR_500k,500k_surface_map,Artesia,6750.0,Artesia
177,177,"(447802.6891999999, 3698426.1707000006)",Artesia_ContactPts_104,,,,,NMBGMR_500k,500k_surface_map,Artesia,6893.0,Artesia
178,178,"(448939.8925000001, 3700537.4218000006)",Artesia_ContactPts_105,,,,,NMBGMR_500k,500k_surface_map,Artesia,,Artesia
179,179,"(448865.9201999996, 3699274.151799999)",Artesia_ContactPts_106,,,,,NMBGMR_500k,500k_surface_map,Artesia,6847.0,Artesia
180,180,"(444932.7123999996, 3697027.027899999)",Artesia_ContactPts_109,,,,,NMBGMR_500k,500k_surface_map,Artesia,,Artesia
181,181,"(438276.6029000003, 3684621.412799999)",Artesia_ContactPts_111,,,,,NMBGMR_500k,500k_surface_map,Artesia,7330.0,Artesia
182,182,"(436432.8959999997, 3683003.171599999)",Artesia_ContactPts_112,,,,,NMBGMR_500k,500k_surface_map,Artesia,7418.0,Artesia
183,183,"(426204.06769999955, 3681626.9240000006)",Artesia_ContactPts_113,,,,,NMBGMR_500k,500k_surface_map,Artesia,7250.0,Artesia
184,184,"(447060.42819999997, 3711909.3603000008)",NMBGMR_SSLib-56014,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Artesia,5193.0,Artesia
185,185,"(442308.87519999966, 3703233.7464000005)",FortStantonCSD-519,442308.87519999966,3703233.7464000005,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
186,186,"(443729.24870000035, 3702293.5342999995)",FortStantonCSD-2222,443729.24870000035,3702293.5342999995,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
187,187,"(442460.09389999975, 3702171.6867999993)",FortStantonCSA-4728,442460.09389999975,3702171.6867999993,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,UCretaceous,4913.0,UCretaceous
188,188,"(451383.9073000001, 3718231.181500001)",UCretaceous_ContactPts_57,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6429.0,UCretaceous
189,189,"(450848.92370000016, 3718455.5681999996)",UCretaceous_ContactPts_58,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6435.0,UCretaceous
190,190,"(450497.85250000004, 3716428.6919)",UCretaceous_ContactPts_59,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6446.0,UCretaceous
191,191,"(448609.38850000035, 3716557.4353)",UCretaceous_ContactPts_60,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6370.0,UCretaceous
192,192,"(449560.9034000002, 3717853.9606)",UCretaceous_ContactPts_61,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6280.0,UCretaceous
193,193,"(443730.45999999996, 3719529.0952000003)",UCretaceous_ContactPts_62,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6626.0,UCretaceous
194,194,"(449279.8953999998, 3715270.1667)",UCretaceous_ContactPts_64,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6298.0,UCretaceous
195,195,"(451613.8559999997, 3716221.4518)",UCretaceous_ContactPts_65,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6203.0,UCretaceous
196,196,"(450124.99459999986, 3710827.5912999995)",UCretaceous_ContactPts_66,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6166.0,UCretaceous
197,197,"(450240.03259999957, 3707828.1840000004)",UCretaceous_ContactPts_68,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6185.0,UCretaceous
198,198,"(449197.19099999964, 3704343.9757000003)",UCretaceous_ContactPts_71,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6208.0,UCretaceous
199,199,"(447863.3552000001, 3703879.0255999994)",UCretaceous_ContactPts_72,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6263.0,UCretaceous
200,200,"(444542.60259999987, 3698246.7261999995)",UCretaceous_ContactPts_73,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,,UCretaceous
201,201,"(447667.574, 3699972.2158000004)",UCretaceous_ContactPts_74,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,,UCretaceous
202,202,"(444089.78110000025, 3698199.3730999995)",UCretaceous_ContactPts_75,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6659.0,UCretaceous
203,203,"(444066.6994000003, 3696715.947899999)",UCretaceous_ContactPts_78,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6763.0,UCretaceous
204,204,"(439422.43230000045, 3689976.6642000005)",UCretaceous_ContactPts_79,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,,UCretaceous
205,205,"(437655.70409999974, 3687649.9126999993)",UCretaceous_ContactPts_80,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,6854.0,UCretaceous
206,206,"(438710.8169999998, 3687884.8663999997)",UCretaceous_ContactPts_81,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,,UCretaceous
207,207,"(431193.9466000004, 3677331.4365)",UCretaceous_ContactPts_88,,,,,NMBGMR_500k,500k_surface_map,UCretaceous,7213.0,UCretaceous
208,208,"(449368.70419999957, 3716323.3363000005)",CapitanCSD-8067,449368.70419999957,3716323.3363000005,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,6242.0,UCretaceous
209,209,"(442904.5365000004, 3712794.151900001)",CapitanCSB-1045,442904.5365000004,3712794.151900001,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,4092.0,UCretaceous
210,210,"(448925.9955000002, 3713736.061899999)",CapitanCSC-7589,448925.9955000002,3713736.061899999,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,6352.0,UCretaceous
211,211,"(450647.09949999955, 3712995.0698000006)",CapitanCSC-9463,450647.09949999955,3712995.0698000006,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,6172.0,UCretaceous
212,212,"(447759.44290000014, 3714238.3014)",CapitanCSC-6319,447759.44290000014,3714238.3014,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,5847.0,UCretaceous
213,213,"(449835.86870000046, 3713344.3313999996)",CapitanCSC-8580,449835.86870000046,3713344.3313999996,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,6236.0,UCretaceous
214,214,"(441870.6891000001, 3713213.4132000003)",NogalCSB-11541,441870.6891000001,3713213.4132000003,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,3761.0,UCretaceous
215,215,"(437930.49959999975, 3713208.534)",NogalCSB-7601,437930.49959999975,3713208.534,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,3781.0,UCretaceous
216,216,"(441155.5086000003, 3713212.5275999997)",NogalCSB-10826,441155.5086000003,3713212.5275999997,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,3725.0,UCretaceous
217,217,"(448170.59250000026, 3710518.2509000003)",CapitanCSB-6794,448170.59250000026,3710518.2509000003,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,5982.0,UCretaceous
218,218,"(448386.9040999999, 3710424.7645999994)",CapitanCSB-7029,448386.9040999999,3710424.7645999994,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,5981.0,UCretaceous
219,219,"(441828.32459999993, 3709015.9825)",NogalCSA-11529,441828.32459999993,3709015.9825,meters,NAD83,Rawling2014_OFR538,Sampled from interpretive cross-section,UCretaceous,3722.0,UCretaceous
220,220,"(430265.6321999999, 3688932.2102000006)",RuidosoCSB-136,430265.6321999999,3688932.2102000006,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
221,221,"(431255.46740000043, 3688208.3714000005)",RuidosoCSB-1363,431255.46740000043,3688208.3714000005,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
222,222,"(437016.43759999983, 3683995.5351)",RuidosoCSB-8500,437016.43759999983,3683995.5351,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
223,223,"(435528.79569999967, 3685083.4059999995)",RuidosoCSB-6657,435528.79569999967,3685083.4059999995,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
224,224,"(431938.53830000013, 3687708.8608)",RuidosoCSB-2209,431938.53830000013,3687708.8608,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
225,225,"(434860.2604, 3685572.2871000003)",RuidosoCSB-5828,434860.2604,3685572.2871000003,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
226,226,"(436013.1144000003, 3684729.237299999)",RuidosoCSB-7257,436013.1144000003,3684729.237299999,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
227,227,"(436672.07380000036, 3683939.492900001)",RuidosoCSC-7660,436672.07380000036,3683939.492900001,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,UCretaceous,,UCretaceous
228,228,"(430294.3492999999, 3690147.978)",UCretaceous_ContactPts_148,,,,,NMBGMR_500k,,UCretaceous,,UCretaceous
229,229,"(427614.6007000003, 3687572.9662999995)",UCretaceous_ContactPts_154,,,,,NMBGMR_500k,,UCretaceous,,UCretaceous
230,230,"(431993.55229999963, 3676969.2325999998)",LDockum_ContactPts_69,,,,,NMBGMR_500k,500k_surface_map,LDockum,7604.0,LDockum
231,231,"(419872.9484000001, 3695630.3332)",NogalPeakCSB-1308,419872.9484000001,3695630.3332,meters,NAD83,Goff2011_OFGM134,Sampled from interpretive cross-section,LDockum,3205.0,LDockum
232,232,"(418617.35830000043, 3695464.8308000006)",NogalPeakCSB-42,418617.35830000043,3695464.8308000006,meters,NAD83,Goff2011_OFGM134,Sampled from interpretive cross-section,LDockum,3113.0,LDockum
233,233,"(658733.0177999996, 3735345.0922)",30-041-20366,,,,,SalineSE,No known issues,Upper Ochoan,2235.0,LDockum
234,234,"(598761.5318, 3724700.5976)",30-005-00403,,,,,SalineSE,No known issues,Rustler,3111.0,LDockum
235,235,"(632666.5003000004, 3732046.1137000006)",30-041-20493,,,,,OFR487,No known issues,Upper Ochoan,2495.0,LDockum
236,236,"(668873.6335000005, 3731486.748400001)",30-041-20613,,,,,OFR487,No known issues,Upper Ochoan,1945.0,LDockum
237,237,"(616987.4335000003, 3731367.3771)",30-005-20300,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2841.0,LDockum
238,238,"(680141.2706000004, 3730510.9483000003)",30-041-00171,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1880.0,LDockum
239,239,"(662859.7111, 3730197.2783000004)",30-041-10162,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1936.0,LDockum
240,240,"(644012.3359000003, 3730284.887700001)",30-041-10188,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2231.0,LDockum
241,241,"(642890.6201, 3725041.8705)",30-041-10422,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2194.0,LDockum
242,242,"(649520.1808000002, 3736438.669500001)",30-041-10599,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2389.0,LDockum
243,243,"(671321.8164999997, 3723811.9581000004)",30-041-10631,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1984.0,LDockum
244,244,"(625782.1243000003, 3733923.124399999)",30-041-20057,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2507.0,LDockum
245,245,"(626268.0804000003, 3725481.9715)",30-041-20215,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2606.0,LDockum
246,246,"(638268.1270000003, 3735865.1371)",30-041-20218,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2466.0,LDockum
247,247,"(644278.5278000003, 3737560.4438000005)",30-041-20271,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2246.0,LDockum
248,248,"(621756.1338999998, 3740632.5143999998)",30-041-20304,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2690.0,LDockum
249,249,"(678779.9700999996, 3738564.7980000004)",30-041-20455,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1926.0,LDockum
250,250,"(621773.9034000002, 3734660.0489000008)",30-041-20028,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2649.0,LDockum
251,251,"(655365.4183, 3723227.794399999)",30-041-10452,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2021.0,LDockum
252,252,"(674265.6435000002, 3722343.5867)",30-041-00218,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1894.0,LDockum
253,253,"(643830.2204, 3741175.496099999)",30-041-10659,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2417.0,LDockum
254,254,"(658889.6018000003, 3727319.6436)",30-041-20067,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2085.0,LDockum
255,255,"(661411.3136, 3723318.1547999997)",30-041-20147,,,,,OFR487,No known issues,Upper Ochoan,1933.0,LDockum
256,256,"(592833.7019999996, 3717560.0704999994)",30-005-64128,,,,,OCD_online_2018,No known issues,Rustler,3122.0,LDockum
257,257,"(654266.5664999997, 3697496.8518000003)",30-025-27240,,,,,OFR487,No known issues,Upper Ochoan,1878.0,LDockum
258,258,"(682072.0297999997, 3721996.7872)",42-079-00369,,,,,BRACS_BEG_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,,LDockum
259,259,"(681895.0335999997, 3706764.5988999996)",42-079-00032,,,,,BRACS_RRC_GAU_Q_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1722.0,LDockum
260,260,"(682193.1443999996, 3715879.0764000006)",42-079-00788,,,,,BRACS_RRC_GAU_Q_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1763.0,LDockum
261,261,"(617386.2454000004, 3721756.741699999)",30-005-10161,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2900.0,LDockum
262,262,"(628294.8765000002, 3721080.6085)",30-005-20733,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2696.0,LDockum
263,263,"(617228.4446999999, 3713625.7870000005)",30-005-21033,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2882.0,LDockum
264,264,"(663932.5440999996, 3710396.6032)",30-025-03597,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1846.0,LDockum
265,265,"(640363.0615999997, 3708890.9535000008)",30-025-22301,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2192.0,LDockum
266,266,"(637689.1237000003, 3699600.4047999997)",30-025-22481,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2224.0,LDockum
267,267,"(658349.2593, 3714023.3117999993)",30-025-22830,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1926.0,LDockum
268,268,"(670515.3838, 3704569.2465000004)",30-025-23376,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1772.0,LDockum
269,269,"(674459.3503, 3711892.0336000007)",30-025-24337,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1813.0,LDockum
270,270,"(663395.2476000004, 3700528.1494999994)",30-025-30178,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1851.0,LDockum
271,271,"(626717.4165000003, 3711411.395300001)",30-025-34240,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2686.0,LDockum
272,272,"(647616.3733000001, 3707422.3871)",30-025-01812,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2035.0,LDockum
273,273,"(668711.5018999996, 3718224.3084999993)",30-041-00186,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1862.0,LDockum
274,274,"(638478.1272999998, 3716897.3828999996)",30-041-00247,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2212.0,LDockum
275,275,"(649144.4622, 3717198.0813999996)",30-041-10202,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2038.0,LDockum
276,276,"(680586.4324000003, 3721721.1033999994)",30-041-20467,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1764.0,LDockum
277,277,"(676777.3792000003, 3718347.5393000003)",30-041-00091,,,,,OFR487,No known issues,Upper Ochoan,1753.0,LDockum
278,278,"(678854.7761000004, 3714775.1137000006)",30-025-07052,,,,,OFR487,No known issues,Upper Ochoan,1748.0,LDockum
279,279,"(622320.8938999996, 3704148.7379)",30-025-00011,,,,,OFR487,No known issues,Upper Ochoan,2826.0,LDockum
280,280,"(678666.9543000003, 3704764.4518)",30-025-07091,,,,,OFR487,No known issues,Upper Ochoan,1764.0,LDockum
281,281,"(679167.125, 3699551.0939000007)",30-025-07093,,,,,OFR487,No known issues,Upper Ochoan,1735.0,LDockum
282,282,"(619015.8402000004, 3693198.9580000006)",30-025-00051,,,,,SalineSE,No known issues,"Rustler,Upper Ochoan",2993.0,LDockum
283,283,"(610577.9321999997, 3690398.7926000003)",30-005-00537,,,,,SalineSE,No known issues,Upper Ochoan,3144.0,LDockum
284,284,"(617485.6660000002, 3683896.6191000007)",30-025-00095,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3043.0,LDockum
285,285,"(637470.8388, 3692213.5221999995)",30-025-01824,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2213.0,LDockum
286,286,"(669060.7379000001, 3696400.8500999995)",30-025-05007,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1854.0,LDockum
287,287,"(667246.1025, 3686643.096999999)",30-025-05016,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1730.0,LDockum
288,288,"(626602.1370000001, 3695279.6147000007)",30-025-22350,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2553.0,LDockum
289,289,"(628746.7668000003, 3685246.2831999995)",30-025-23682,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2595.0,LDockum
290,290,"(659150.2549999999, 3691330.647)",30-025-27636,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1813.0,LDockum
291,291,"(676014.4261999996, 3690039.01)",30-025-07110,,,,,OFR497,No known issues,Upper Ochoan,1749.0,LDockum
292,292,"(649673.2822000002, 3684759.8718)",30-025-20683,,,,,OFR487,No known issues,Upper Ochoan,1903.0,LDockum
293,293,"(648883.4157999996, 3724720.7114000004)",30-041-00268,,,,,SalineSE,No known issues,Salado,2168.0,LOchoan
294,294,"(663074.6394999996, 3696855.1242999993)",30-025-03655,,,,,SalineSE,No known issues,Salado,1881.0,LOchoan
295,295,"(635037.1607999997, 3731717.669399999)",30-041-00145,,,,,SalineSE,No known issues,Salado,,LOchoan
296,296,"(580728.7553000003, 3699639.308599999)",30-005-00350,,,,,SalineSE,No known issues,nan,3509.0,LOchoan
297,297,"(662155.8295, 3703260.5645000003)",30-025-03639,,,,,SalineSE,No known issues,Salado,1877.0,LOchoan
298,298,"(650886.8112000003, 3731208.3002000004)",30-041-20845,,,,,SalineSE,No known issues,Salado,2225.0,LOchoan
299,299,"(647774.3887, 3721083.4323999994)",30-041-00141,,,,,SalineSE,No known issues,Salado,2111.0,LOchoan
300,300,"(670207.6369000003, 3721876.7150999997)",30-041-00219,,,,,SalineSE,No known issues,Salado,1879.0,LOchoan
301,301,"(639457.5712000001, 3735447.7184999995)",30-041-10572,,,,,SalineSE,No known issues,Salado,2543.0,LOchoan
302,302,"(574830.9742999999, 3683369.8313999996)",30-005-00334,,,,,SalineSE,No known issues,nan,3568.0,LOchoan
303,303,"(590266.8130999999, 3723859.4001)",30-005-00407,,,,,SalineSE,nan,nan,3330.0,LOchoan
304,304,"(586440.7001999998, 3685070.658500001)",30-005-00421,,,,,SalineSE,No known issues,Salado,3526.0,LOchoan
305,305,"(621938.4687999999, 3683571.176000001)",30-025-00115,,,,,SalineSE,No known issues,Salado,2900.0,LOchoan
306,306,"(631971.8328, 3686105.3840999994)",30-025-01025,,,,,SalineSE,No known issues,Salado,2517.0,LOchoan
307,307,"(626656.0417999998, 3719859.8729999997)",30-005-01212,,,,,SalineSE,No known issues,Salado,2688.0,LOchoan
308,308,"(590503.9907999998, 3700250.0764000006)",30-005-63612,,,,,OCD_online_2018,No known issues,Salado,3389.0,LOchoan
309,309,"(598358.3907000003, 3715892.5505)",30-005-60787,,,,,OCD_online_2018,No known issues,Salado,3225.0,LOchoan
310,310,"(637281.6719000004, 3743454.7926000003)",30-041-20457,,,,,SalineSE,No known issues,"Rustler,Upper Ochoan",2510.0,LDockum
311,311,"(608733.0872, 3742066.8395000007)",30-005-00471,,,,,SalineSE,No known issues,Rustler,2957.0,LDockum
312,312,"(672683.8063000003, 3742062.7216999996)",30-041-10239,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1952.0,LDockum
313,313,"(662244.4451000001, 3742688.5862000007)",30-041-10418,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2177.0,LDockum
314,314,"(653453.2640000004, 3741786.6686000004)",30-041-20030,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2339.0,LDockum
315,315,"(617091.2275, 3744212.9836999997)",30-041-20338,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2755.0,LDockum
316,316,"(629399.5465000002, 3742808.2881000005)",30-041-20622,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2558.0,LDockum
317,317,"(644426.1434000004, 3743565.649599999)",30-041-20940,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2419.0,LDockum
318,318,"(683435.9930999996, 3712721.082800001)",42-079-02226,,,,,BRACS_BEG_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1746.0,LDockum
319,319,"(682462.6474000001, 3698897.7152999993)",42-079-00983,,,,,BRACS_RRC_GAU_Q_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1715.0,LDockum
320,320,"(672997.8043, 3680397.9275)",30-025-27887,,,,,OFR497,No known issues,Upper Ochoan,1710.0,LDockum
321,321,"(680916.6699999999, 3677943.7008999996)",42-501-32071,,,,,BRACS_BEG_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1661.0,LDockum
322,322,"(641281.5632999996, 3679791.6741000004)",30-025-22352,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2179.0,LDockum
323,323,"(660653.4220000003, 3679791.3519)",30-025-29496,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1806.0,LDockum
324,324,"(619933.0082999999, 3674967.8246999998)",30-025-20737,,,,,SalineSE,No known issues,"Rustler,Upper Ochoan",2906.0,LDockum
325,325,"(611221.8039999995, 3676523.663899999)",30-005-20978,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3068.0,LDockum
326,326,"(606742.0278000003, 3673143.7611999996)",30-005-20420,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3146.0,LDockum
327,327,"(630898.2394000003, 3674824.3363000005)",30-025-28482,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2580.0,LDockum
328,328,"(654887.0809000004, 3675861.587099999)",30-025-40161,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1912.0,LDockum
329,329,"(616049.7142000003, 3671414.941299999)",30-025-00293,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2955.0,LDockum
